battery_soc,vehicle_speed_kmh,road_incline_deg,ambient_temp_c,engine_load_pct,altitude_m,trip_duration_min,avg_speed_last_5min,elevation_gain_m,generator_rpm,efficiency_ratio_kwh_per_l,optimal_trigger_soc,generator_active
9.2,13.0,14.72,-8.3,15.0,299.11,136.96,41.72,230.75,3889.66,2.5,55.89,1
63.03,33.61,8.48,32.52,30.47,1083.28,161.86,19.31,133.19,3831.32,2.5,41.89,0
24.15,24.21,-6.72,17.24,47.52,19.02,20.03,18.59,434.74,3210.58,2.5199,40.82,1
47.50991562946065,44.87,10.85,8.25,92.31,1388.41,146.82,62.92,436.05,3500.42,2.5,46.12,0
9.93,40.43,-1.18,0.3,35.92,1640.79,158.73,21.49,59.17,2999.01,2.5,36.68,1
36.01,98.19,-0.91,24.21,14.96,2443.4,130.13,77.44,212.04,2753.83,2.5,37.53,1
56.12,66.68,-7.97,23.03,60.68,1638.28,125.12,122.05,291.38,1760.7,2.7398,43.98,0
41.9311023813634,109.61,-0.53,33.43,60.65,1978.61,165.63,115.38,265.34,3227.1,2.691,39.33,0
44.99,4.07,9.91,10.51,83.72,1068.81,53.62,80.52,244.14,2646.84,2.5405,40.22,0
61.7,7.11,4.83,4.77,79.46,1290.91,39.19,15.49,328.37,2654.38,2.6254,36.13,0
13.36,95.29,-13.67,8.25,56.64,1760.66,158.04,96.1,265.45,2533.23,2.5,54.58,1
87.23,0.0,0.33,-9.5,56.36,1772.12,75.43,0.0,9.2,2188.33,2.7406,34.65,0
62.64,0.0,14.97,-4.87,70.09,708.14,41.36,0.0,276.67,3340.48,2.5,52.5,0
14.68,37.95,10.71,22.52,20.83,150.2,18.72,15.85,439.19,3040.44,2.5,46.93,1
32.37,1.63,9.74,14.85,30.61,1440.07,141.13,7.84,144.69,3476.38,2.5,39.0,1
47.09,127.03,-14.12,35.52,59.38,262.99,135.85,19.35,101.0,2889.54,2.5411,61.08,1
52.48,71.97,13.59,29.53,90.54,2223.44,133.37,55.95,449.76,1515.91,2.5,50.17,0
74.17,124.1,-4.03,10.07,75.6,2468.89,18.43,51.89,156.13,3018.92,2.5,44.22,0
27.25,0.0,11.76,-7.52,35.62,2062.68,123.41,0.0,477.92,3634.89,2.5,46.99,1
18.8,117.34,0.77,36.91,63.23,2026.56,39.85,99.96,430.39,2567.22,2.9868,40.41,1
63.23,23.55,0.13,27.81,90.29,1759.7,138.36,108.57,183.25,2249.21,2.7325,29.35,0
44.73718536572891,103.22,-0.31,9.56,96.44,31.78,150.02,118.65,65.66,3910.3,2.5,42.39,0
78.71,64.61,-5.16,-4.6,12.99,1808.94,114.98,98.0,149.91,2096.87,2.5,45.87,0
55.0,1.17,14.96,-0.76,29.01,1284.47,141.12,1.9,388.05,2760.07,2.5,49.82,0
54.84,58.02,-8.83,35.69,80.67,1414.93,39.63,25.17,463.19,3281.29,2.5,44.46,0
44.43,124.69,0.64,2.88,60.24,2010.44,121.37,109.39,110.57,1855.89,2.7767,43.98,0
34.534984677242676,30.59,-0.67,4.97,99.28,1034.92,24.52,32.34,366.17,2752.71,2.5,34.28,0
48.2,113.75,0.27,39.4,32.48,199.21,155.36,96.92,205.44,1813.44,2.6171,43.05,0
75.32,82.41,-13.85,27.91,88.81,1893.67,20.73,125.4,168.02,2023.0,2.5,52.34,0
42.936934323836546,0.0,6.59,-1.87,72.87,2265.78,28.36,0.0,377.73,2116.06,2.6068,38.12,0
34.23,3.15,-0.48,-4.4,15.79,1380.75,28.82,21.16,57.87,2310.34,2.5,33.94,0
78.89,27.88,10.06,-1.61,79.48,1062.68,58.26,47.35,384.11,3092.11,2.5,47.81,0
48.31,23.45,-6.35,27.64,46.81,2183.18,157.33,86.91,244.86,1655.1,2.5673,35.96,0
45.41246038806861,119.61,-0.89,32.79,24.11,1244.55,21.39,128.29,126.36,3709.69,2.5,42.38,0
73.49,118.9,-4.55,33.75,80.81,862.06,70.72,17.31,269.2,1710.82,2.6307,47.46,0
43.56372409921086,90.86,1.73,26.54,92.33,73.58,131.38,39.09,398.44,3984.77,2.5,42.41,0
75.16,126.51,-6.11,10.95,49.4,808.03,90.21,106.27,409.97,3682.59,2.5,50.31,0
90.96,37.49,4.68,17.73,57.75,1316.32,115.91,75.99,312.85,3881.59,2.5089,37.31,0
59.84,81.14,7.3,-6.87,60.06,1300.19,104.53,3.87,419.53,2264.38,2.6256,52.27,0
92.36,110.93,1.87,-0.2,97.31,137.72,9.44,92.63,398.09,3305.19,2.5,48.85,0
44.94,15.61,-2.6,5.31,61.88,1313.52,2.36,92.47,323.19,3437.17,2.5001,34.17,0
68.59,2.06,-8.95,-2.67,51.44,204.01,142.63,105.64,135.34,1731.67,2.5,45.64,0
53.41980033313494,89.91,-5.36,3.02,65.6,297.3,32.34,125.48,104.19,3029.37,2.6568,49.0,0
19.87,25.94,10.61,25.2,56.81,813.89,173.82,110.65,455.35,2205.32,2.8128,44.1,1
81.17,63.76,-2.16,43.23,44.63,334.53,11.75,57.1,67.14,2330.43,2.7864,39.28,0
79.64,65.34,0.21,28.33,82.58,1838.45,123.07,99.89,104.0,2850.8,2.7402,34.11,0
49.51,62.42,10.31,31.32,42.21,620.15,10.72,3.66,405.92,1615.36,2.5961,48.33,0
87.94,96.78,-1.39,32.17,69.46,1949.22,122.8,25.3,475.45,3885.16,2.5675,38.94,0
62.05,69.26,-0.37,33.1,27.09,533.36,17.06,120.07,334.73,3253.08,2.5,37.37,0
51.0,116.24,-5.27,4.94,57.46,1875.38,40.58,86.76,410.05,3086.22,2.5,48.01,0
90.65,119.9,0.79,22.24,90.13,1597.68,131.11,101.81,476.99,1716.93,2.6203,41.59,0
47.05945706088025,114.2,0.88,3.4,94.58,324.09,118.95,118.21,448.01,3248.46,2.5,46.22,0
33.65,0.0,14.21,-4.28,93.87,180.39,17.75,0.0,277.61,1565.57,2.5,52.4,1
37.88,45.6,5.67,27.3,69.49,950.55,175.86,92.56,305.36,3217.64,2.825,40.16,1
92.31,116.39,-5.3,8.01,19.07,12.09,10.44,24.43,469.29,2060.8,2.5,50.56,0
68.02,118.76,0.42,16.79,63.36,943.33,125.42,125.14,422.77,3154.09,2.8043,42.32,0
65.56,107.69,0.12,36.94,96.43,1478.0,159.42,97.13,31.76,2322.74,2.6866,39.61,0
66.88,94.47,-4.71,43.91,32.82,347.93,41.27,101.63,349.71,3674.56,2.5,45.86,0
57.09,19.06,14.17,-1.24,82.48,32.14,133.5,16.81,46.08,2680.1,2.5,53.63,0
33.78,7.98,7.21,31.17,84.81,1298.53,32.47,3.38,482.36,2633.29,2.689,36.98,1
44.85123285139252,35.26,9.85,27.56,67.64,2199.62,35.39,99.65,234.26,3690.97,2.6155,41.49,0
41.99645376659901,10.76,12.02,26.64,26.93,2189.61,86.69,53.76,323.8,2404.1,2.5,41.29,0
59.275703738182436,129.06,-11.15,29.09,19.44,62.15,69.52,3.55,241.06,2201.59,2.5,58.15,0
81.22,38.15,-1.94,15.35,24.13,1162.11,172.39,94.6,306.89,3029.53,2.5,34.41,0
83.09,107.4,12.74,35.86,10.58,818.88,167.93,76.08,461.18,1634.34,2.5,56.04,0
18.46,31.03,-4.38,18.78,63.95,1599.51,6.12,6.24,458.5,3790.96,2.5061,35.64,1
88.84,121.66,8.23,30.8,98.16,871.27,8.56,23.57,186.47,2682.96,2.5,52.17,0
37.61,114.01,-0.76,16.78,64.04,1586.55,72.4,97.38,260.35,3290.47,2.7036,40.89,1
51.29,69.95,9.4,19.28,30.4,1449.83,12.02,5.36,331.85,2005.85,2.5,46.45,0
88.96,19.81,7.25,35.42,39.49,2268.17,33.93,48.86,14.83,3520.1,2.5,36.45,0
82.42,117.55,0.35,21.18,69.99,1513.1,157.9,95.18,80.92,1655.55,2.9568,40.96,0
45.59,30.89,3.65,13.57,94.38,966.55,15.24,82.73,328.61,2316.31,2.5826,36.01,0
56.37,0.0,-12.33,-7.86,40.76,1009.29,12.41,0.0,249.56,2499.01,2.5,49.92,0
92.8,88.46,-12.24,26.85,34.98,869.2,33.32,42.29,495.94,1745.78,2.5,53.16,0
49.53031769203789,121.17,-4.4,19.9,78.99,2243.96,162.46,61.38,309.06,2186.19,2.8757,44.77,0
5.43,14.66,2.21,33.42,57.33,1873.71,64.07,63.89,223.84,2752.93,2.6543,30.6,1
9.03,52.69,13.06,31.24,85.21,262.94,127.65,55.33,383.24,1875.87,2.627,51.23,1
39.3,59.37,7.45,32.09,20.95,757.58,104.73,65.81,162.59,1871.11,2.5,44.28,1
7.66,10.5,0.42,38.78,54.39,2353.98,93.41,78.33,77.39,1956.57,2.7162,27.01,1
8.95,37.81,-6.88,15.69,31.74,1173.89,88.85,27.65,206.46,3330.95,2.5,40.27,1
16.06,98.46,-8.19,43.24,42.73,168.96,152.59,7.38,130.82,1857.21,2.5115,50.85,1
46.47,124.75,-0.54,15.26,52.42,2425.22,72.19,62.53,63.42,2929.01,2.5303,40.19,0
81.7,84.16,-10.93,32.91,89.93,1456.9,3.46,92.69,271.95,3950.1,2.5,49.91,0
59.46,118.73,-0.57,16.28,95.98,444.04,104.61,101.57,164.22,2720.17,2.5691,43.5,0
47.366139367686415,121.29,3.38,29.79,12.97,960.24,97.55,84.84,478.24,2988.36,2.5,46.13,0
63.17,32.69,6.72,4.93,47.99,2176.62,170.35,73.61,147.18,1947.58,2.5,39.51,0
14.21,12.14,12.47,29.35,18.28,752.63,140.47,18.91,13.85,1995.8,2.5,44.86,1
34.79,30.66,-12.09,21.51,74.21,1913.25,131.55,8.37,460.41,2372.28,2.6383,44.22,1
55.28,102.12,-5.29,9.23,59.72,2082.72,159.58,34.68,309.19,1809.97,2.6547,44.27,0
57.5,18.98,8.1,10.51,85.54,248.77,27.8,10.83,363.61,2970.36,2.5,41.41,0
82.79,10.83,-7.57,25.19,56.19,1112.5,32.71,15.99,79.39,2828.46,2.713,38.11,0
66.3,50.81,-7.74,44.11,84.49,757.44,62.8,117.94,28.87,3232.59,2.5,43.64,0
77.51,28.98,14.19,26.1,64.98,1618.85,80.33,103.07,422.75,2886.25,2.6322,47.13,0
54.04,110.74,-0.53,6.2,89.45,1635.47,100.96,93.37,279.41,3863.2,2.5,41.66,0
32.02,109.33,0.15,13.43,77.16,544.17,124.63,117.1,363.71,3099.11,2.6797,41.71,1
40.28,5.67,6.59,-2.31,54.74,1526.08,15.7,83.93,192.33,2583.43,2.5,40.43,1
89.91,99.47,-3.98,22.16,48.74,691.84,176.43,33.13,32.17,2247.47,2.9172,44.87,0
69.64,113.32,-0.58,14.49,87.84,796.76,122.44,127.01,199.44,2395.63,2.8461,42.18,0
62.9,43.35,8.27,6.02,60.19,1753.96,161.04,82.47,440.91,3186.71,2.5,43.01,0
20.74,107.36,2.86,18.79,58.68,1334.68,104.06,112.37,119.43,1721.78,2.71,43.15,1
39.19,55.55,9.92,20.94,86.41,2342.62,32.47,10.46,229.52,2788.5,2.5,43.63,1
86.06,63.54,2.16,43.43,24.61,1007.18,152.36,45.81,358.52,3172.74,2.5,37.91,0
45.38,0.0,1.06,-3.92,75.89,191.35,112.16,0.0,203.28,2037.16,2.7566,36.46,0
90.73,58.45,-10.73,35.21,97.94,1801.37,52.31,87.95,358.3,2643.37,2.5,46.02,0
51.44,0.0,12.96,-5.2,59.05,2454.51,76.44,0.0,342.1,2765.21,2.5,46.72,0
29.11,93.75,3.34,7.98,41.01,1738.8,21.25,19.26,147.58,3928.34,2.5,42.16,1
10.74,8.73,-1.58,-3.32,53.8,1008.52,20.38,125.4,209.75,2277.65,2.6743,36.21,1
44.78520857054312,12.25,11.9,24.46,95.93,2459.87,79.99,116.71,367.09,2947.4,2.5,40.77,0
70.15,123.41,-0.24,19.17,53.17,1223.89,175.42,109.97,407.05,3299.41,2.5139,42.08,0
65.76,98.76,-1.93,18.92,18.28,525.94,62.33,25.08,98.57,3389.47,2.5,42.66,0
5.68,44.32,-7.7,2.44,42.02,2278.72,174.59,26.01,264.32,2040.0,2.5,42.82,1
14.32,105.64,13.8,-3.32,38.79,644.79,157.1,93.44,66.46,3825.97,2.5,62.79,1
54.7,74.46,-3.29,-6.94,97.18,1911.65,105.82,113.81,99.58,2967.18,2.5,45.49,0
22.54,90.1,11.0,43.05,98.81,905.64,171.92,125.68,402.18,3735.8,2.5,51.78,1
69.13,117.08,-11.09,35.25,25.08,1878.36,101.56,64.66,260.29,1550.07,2.5,53.06,0
21.65,31.63,12.77,25.65,88.58,614.11,140.81,49.77,236.98,3653.68,2.5,47.75,1
9.75,126.57,6.26,2.75,90.53,1681.01,173.84,67.5,20.9,3468.72,2.5,51.65,1
37.29897124967396,9.75,8.17,28.05,97.9,2182.03,92.43,34.98,355.54,3971.99,2.5,36.56,0
53.15,89.47,1.49,42.6,27.48,1040.91,33.96,69.5,77.92,3080.6,2.5,40.03,0
86.32,53.29,5.53,11.47,34.39,1448.38,177.78,7.77,229.98,3271.39,2.5,39.89,0
47.20806395290582,59.68,-8.9,8.72,64.07,2364.42,109.9,2.88,22.98,3949.94,2.5,43.35,0
79.54,15.26,5.3,-2.14,75.41,636.32,27.96,61.18,292.02,2847.81,2.5907,41.7,0
43.64,19.49,-6.29,15.53,87.54,1404.06,53.31,64.99,127.61,2167.06,2.7014,36.99,0
64.45,73.87,-14.91,4.96,51.0,104.42,174.13,92.93,436.84,2377.94,2.5106,58.22,0
55.832525869861115,80.06,12.66,13.05,84.87,984.83,49.86,122.8,203.68,3412.76,2.5,52.46,0
26.91,75.2,11.78,-9.55,27.44,2137.54,165.75,50.1,247.61,1979.59,2.5,56.36,1
54.57202036359317,124.17,-3.54,-7.36,65.94,657.75,178.78,32.95,332.28,1810.42,2.7502,54.2,0
78.47,86.26,-3.65,42.78,66.04,766.85,140.45,127.72,451.22,2024.48,3.0175,42.8,0
70.48,70.6,10.43,21.42,73.72,2138.33,58.73,84.2,273.5,1738.63,2.5936,46.39,0
44.64,27.46,13.27,31.22,44.17,1865.46,76.05,34.12,406.76,3801.52,2.5,45.36,1
80.16,76.66,6.65,29.2,14.11,454.46,80.81,38.97,408.25,3112.84,2.5,45.92,0
43.32,6.32,-6.26,8.71,27.92,158.72,176.51,124.14,366.63,2715.55,2.5,38.44,0
60.81,3.2,-14.71,0.73,92.35,2133.42,67.32,44.88,288.41,2047.83,2.5,47.46,0
78.53,115.96,-12.2,35.87,75.7,1100.36,68.13,127.93,176.02,1949.22,2.6884,55.82,0
45.19,121.8,0.11,44.07,90.66,964.56,169.8,103.93,212.13,1645.64,2.5874,42.26,0
25.63,8.68,9.9,-7.12,39.75,1276.43,63.31,78.46,178.71,2223.77,2.5,47.18,1
54.524267734493996,0.0,-13.68,-7.77,98.14,1725.59,71.79,0.0,332.96,1754.12,2.5,50.07,0
77.81,0.0,4.4,-5.89,68.7,2213.68,62.87,0.0,338.87,3853.13,2.5,37.21,0
26.37,0.43,11.78,39.07,75.9,997.63,105.35,85.4,372.61,3085.75,2.5124,42.19,1
33.07,65.98,0.87,11.38,86.52,385.73,123.25,1.18,401.21,3519.46,2.54,37.89,1
8.26,39.82,-14.28,25.07,71.44,909.52,168.69,12.7,454.0,2016.42,2.7598,49.91,1
45.61,0.0,12.46,-1.94,12.21,2297.5,130.47,0.0,51.46,3851.9,2.5,45.13,0
37.97,77.19,1.83,-5.36,75.35,1353.95,63.47,19.44,162.92,3335.63,2.5,44.54,1
7.14,24.66,-2.05,22.73,47.91,1587.85,83.22,78.9,241.86,3982.5,2.5,32.13,1
56.56,27.53,13.53,9.3,41.21,2122.1,91.93,112.11,214.99,3291.61,2.5,45.45,0
32.81793999649582,12.5,0.57,32.95,60.56,280.92,124.23,81.87,246.32,2031.37,3.1412,31.56,0
9.67,6.66,0.9,28.81,18.35,1145.98,57.52,11.69,496.22,3494.26,2.5,29.56,1
41.35,105.17,11.37,16.16,87.58,570.5,137.42,20.87,111.61,3251.57,2.5,54.64,1
82.46,29.58,0.58,4.19,40.28,922.99,32.05,121.56,372.07,3169.74,2.5,34.59,0
50.28,4.43,-6.3,30.79,10.07,1802.13,17.94,106.67,234.77,1560.73,2.5,34.47,0
17.86,27.28,6.42,11.32,74.93,916.87,153.22,38.64,45.9,2287.07,2.8119,39.02,1
48.42,102.5,-0.47,36.33,10.96,222.75,89.67,98.67,377.52,3941.26,2.5,41.95,0
18.37,76.6,14.62,18.9,35.39,1722.15,145.33,21.7,358.27,2880.15,2.5,52.94,1
56.27273899015943,92.25,-7.13,-8.7,97.97,1681.44,104.9,120.3,179.75,3655.35,2.5,53.32,0
24.16,101.81,-7.74,9.98,41.63,73.13,101.35,1.01,85.48,2123.98,2.6451,50.9,1
12.78,18.07,8.09,19.74,64.04,1111.17,126.96,72.5,133.97,1699.31,2.7447,39.57,1
51.34,0.81,-0.69,-1.34,40.24,795.57,178.72,87.34,15.53,3797.63,2.5,33.87,0
59.03,126.67,0.32,11.43,73.29,1854.75,165.39,121.41,257.11,2061.16,2.8459,41.29,0
51.86315480685504,120.78,6.75,16.69,66.27,1042.63,56.94,101.25,24.03,2818.3,2.7502,49.95,0
54.22,41.55,-12.25,27.23,87.46,209.83,140.16,108.26,196.06,3621.13,2.5,49.07,0
60.7,66.83,5.22,5.34,58.57,567.92,121.65,32.69,273.57,3880.09,2.5,44.7,0
46.51961672697769,37.42,7.0,1.51,77.76,1194.86,118.87,92.71,186.87,2332.51,2.6231,43.72,0
44.0,16.07,-0.25,12.99,78.77,1251.15,139.82,25.27,473.96,3529.76,2.5015,29.65,0
21.21,108.29,-7.63,-6.18,40.84,2165.95,94.99,87.96,81.39,2074.57,2.5,53.79,1
80.33,68.23,-12.08,-1.94,38.67,1823.62,14.04,119.68,94.82,1698.96,2.5,53.5,0
21.62,50.17,-7.74,34.02,30.24,837.26,153.69,95.78,226.38,2819.38,2.5,43.4,1
54.43,115.42,0.31,-5.35,95.02,2116.43,29.9,98.08,22.27,1924.1,2.5,45.6,0
71.47,97.2,-2.12,2.08,27.46,1216.25,21.68,68.28,322.84,2955.72,2.5,44.49,0
34.73,125.31,-11.52,24.95,92.27,125.38,110.1,119.6,455.54,2793.03,2.6426,58.03,1
32.61,79.5,-12.14,38.35,54.83,2142.22,22.28,129.82,125.14,2526.51,2.5929,49.46,1
57.4010320118464,60.82,-11.59,-6.96,89.04,1943.44,114.93,64.06,414.3,3045.21,2.5,53.82,0
63.11,118.84,4.14,35.77,14.63,1020.73,153.54,30.86,365.64,1842.95,2.5,46.64,0
22.75,107.21,-0.65,25.92,63.19,2308.91,73.3,129.64,298.0,2438.9,2.9917,38.53,1
68.44,108.84,-0.6,37.52,40.33,309.19,121.23,104.12,468.61,3809.96,2.5,42.66,0
67.23,42.54,6.12,42.61,56.82,391.01,150.38,117.33,239.15,2168.47,2.9609,41.47,0
5.48,56.49,-5.41,26.09,83.36,870.11,102.11,128.2,164.5,2481.14,2.8168,41.27,1
40.76,107.05,-4.38,17.43,63.36,1982.72,101.29,12.77,447.61,3783.83,2.5,43.64,1
57.067837019568955,105.57,5.96,-8.44,29.58,807.32,95.94,106.79,411.94,3242.86,2.5,55.09,0
78.27,110.78,-2.34,39.9,65.14,1528.17,116.26,53.9,342.16,2654.53,2.8385,42.53,0
44.67134595615673,102.13,0.92,18.3,53.49,817.84,157.84,113.77,253.81,2660.1,2.7036,41.25,0
70.14,93.05,1.1,27.26,53.5,547.71,4.22,111.2,489.09,2765.31,2.9537,40.96,0
94.89,41.19,-8.77,42.01,82.0,1190.53,89.86,19.81,483.03,1549.38,2.5983,42.9,0
40.84,95.81,-13.48,0.27,20.07,1041.25,79.01,49.29,19.42,3184.55,2.5,59.04,1
66.22,104.83,-0.54,-9.5,18.4,1955.1,73.79,106.43,10.22,3025.56,2.5,46.63,0
92.37,38.48,10.03,0.59,38.85,1546.69,55.8,85.86,8.77,3067.8,2.5,47.15,0
6.57,48.08,-10.32,35.85,37.95,358.03,15.6,17.85,228.44,2173.83,2.6226,47.22,1
27.49,40.35,-0.11,35.26,12.94,83.38,52.71,69.81,432.86,2011.91,2.5,34.62,1
74.29,55.19,8.66,21.1,29.13,1163.84,146.28,34.77,244.31,1950.6,2.5,44.43,0
6.16,123.78,13.11,-4.99,94.41,1421.07,14.21,8.43,371.63,2461.23,2.5,63.17,1
50.58,25.21,14.63,20.45,41.39,1657.61,104.38,126.41,173.66,3095.5,2.5,47.15,0
50.313261290341224,23.86,-13.92,37.14,66.33,806.01,99.4,4.34,303.13,1833.9,2.756,47.85,0
53.84,62.37,-13.55,22.8,13.02,1299.36,79.82,39.98,49.83,2879.45,2.5,50.86,0
23.36,113.82,13.59,9.88,90.51,1300.67,37.61,90.65,393.66,2563.65,2.5,56.89,1
55.48,128.43,-10.8,17.1,26.06,978.62,83.64,32.2,375.68,2979.82,2.5,55.82,1
50.32,51.88,9.13,-7.72,58.95,506.51,51.89,65.79,115.32,2040.43,2.5818,53.02,1
47.83,109.87,0.7,23.03,10.15,1408.52,121.59,97.96,324.62,2149.82,2.5,40.7,0
83.92,33.73,8.59,-9.32,68.57,2163.35,171.67,99.35,24.27,2700.23,2.5,47.6,0
75.66,65.23,14.61,-3.58,57.29,1895.32,66.78,81.34,192.99,3099.89,2.5,56.7,0
50.65,118.86,-0.76,34.76,36.87,493.73,122.21,115.74,17.91,2838.36,2.5293,43.64,0
60.52,11.97,-3.15,20.52,16.36,182.43,23.9,124.59,164.53,3725.67,2.5,34.8,0
84.77,103.49,6.07,38.71,15.16,2396.74,91.36,107.57,472.58,1798.22,2.5,44.43,0
94.78,82.77,8.11,21.03,31.43,514.95,175.06,3.57,409.81,1807.61,2.5,48.25,0
66.85,22.63,-10.33,8.19,70.16,2152.72,120.26,24.85,205.19,2935.2,2.5313,41.43,0
59.93,79.33,-13.97,10.22,49.6,347.54,106.54,48.09,182.91,1660.07,2.5,55.22,0
44.81,126.09,-11.31,17.82,85.11,2395.11,61.14,45.59,49.0,1547.02,2.5,53.33,1
44.818535787657126,74.95,-2.31,39.45,83.19,223.43,70.07,92.44,302.35,3373.88,2.6611,40.97,0
54.8,112.79,-0.84,22.57,88.15,2330.39,59.93,117.01,70.33,3598.0,2.5,39.36,0
9.75,55.9,-0.9,-7.98,49.26,1874.59,120.95,113.43,432.35,2984.11,2.5,40.97,1
89.31,22.34,13.37,13.81,19.98,205.64,85.8,90.66,451.71,3264.34,2.5,48.21,0
56.168770201876754,56.23,13.27,3.75,71.15,1628.9,60.82,87.47,202.09,3969.37,2.5,51.65,0
20.68,69.94,12.85,16.44,23.0,554.75,166.02,93.78,347.21,2555.55,2.5,52.38,1
31.83,123.16,5.69,31.41,15.06,1737.7,110.44,60.63,220.45,3334.28,2.5,47.56,1
27.28,114.0,5.02,1.57,98.91,506.82,117.69,78.54,319.8,3012.25,2.5,51.54,1
72.94,15.83,7.26,26.77,82.49,89.04,94.4,100.69,302.32,1668.85,2.7172,40.36,0
59.05,45.03,-5.61,8.3,84.01,2394.47,138.36,0.72,376.22,2967.27,2.5,37.82,0
28.93,129.23,-13.6,6.46,27.64,1328.96,107.54,32.24,101.11,2218.37,2.5,59.99,1
42.47064254546439,6.1,7.27,43.73,36.01,910.15,8.7,126.35,229.4,2430.81,2.5,37.61,0
46.54564549663291,123.18,-0.44,9.2,69.32,1149.82,170.5,100.25,24.93,2459.93,2.9348,42.76,0
84.4,82.39,4.16,2.47,61.51,103.68,86.83,88.51,74.0,3483.69,2.5291,47.3,0
31.74,103.09,-0.73,2.98,47.27,605.02,3.58,97.27,426.6,1594.52,2.5932,44.37,1
71.02,88.77,11.98,-3.14,24.39,1961.46,82.83,1.81,498.75,3905.76,2.5,55.95,0
56.09,8.19,13.9,14.87,23.15,1741.32,163.24,2.85,183.65,2859.87,2.5,44.14,0
80.14,115.15,-13.37,-1.84,74.35,589.28,4.12,66.87,400.71,2405.66,2.5823,62.89,0
67.41,0.0,-2.02,-10.0,30.54,1785.34,123.29,0.0,317.95,2736.81,2.5,36.85,0
43.29,3.6,-8.77,8.4,92.57,2147.17,10.76,2.27,24.2,2777.05,2.5,37.29,0
47.88014865988801,35.46,12.2,36.4,10.29,2399.54,111.38,81.21,327.33,2246.35,2.5,43.93,0
45.99,3.95,13.39,-0.27,93.65,256.48,112.76,105.5,375.75,3488.51,2.5,50.12,1
19.04,17.06,11.92,1.02,90.95,684.73,165.94,95.96,285.81,3149.88,2.5,48.5,1
58.02451392101334,122.36,-12.85,23.46,21.12,1300.19,172.65,119.17,69.81,3246.04,2.5,56.94,0
49.63,91.37,-2.9,39.49,77.24,1432.73,28.47,61.77,484.67,3255.94,2.5906,41.16,0
92.78,29.3,-12.26,15.13,72.18,325.47,29.77,75.35,327.31,2983.33,2.6445,47.44,0
71.52,110.04,-1.79,14.42,97.12,573.03,3.65,30.82,475.26,2593.34,2.642,43.7,0
59.5705741910478,69.64,13.0,-1.28,68.21,1627.85,177.19,45.62,468.23,3173.37,2.5,54.89,0
85.88,64.86,13.18,33.96,57.44,2323.43,147.18,9.23,398.58,3090.59,2.5,48.65,0
31.63,56.43,1.28,3.22,68.31,1361.31,44.32,65.6,497.88,2150.13,2.9304,38.04,1
5.45,73.11,2.29,33.84,29.56,645.0,82.35,79.09,274.09,3001.05,2.5,39.89,1
15.9,83.52,10.34,1.5,85.85,694.08,152.64,91.75,338.01,3957.47,2.5,54.06,1
51.47,62.74,-8.95,-2.88,83.25,1699.24,116.49,28.63,334.05,3748.24,2.5,49.73,0
68.45,106.13,-0.12,36.04,25.41,499.24,67.92,93.03,127.88,2227.91,2.632,41.39,0
40.79,23.07,-10.12,30.74,38.67,526.56,1.11,29.87,11.78,2165.19,2.6599,43.75,1
44.95,41.47,-5.31,-3.52,25.51,663.91,135.83,6.1,64.94,2703.44,2.5,45.24,1
46.85,21.73,-5.65,26.09,82.6,882.18,139.09,129.86,343.47,2336.94,2.8019,37.52,0
45.04,104.47,6.9,-8.84,48.81,1602.88,179.09,59.21,284.93,1798.2,2.5,54.66,1
27.68,83.18,0.79,16.97,72.29,2499.27,26.26,37.63,69.67,3901.25,2.5,35.55,1
54.07,50.2,-12.53,24.05,33.43,190.82,121.11,106.0,119.94,1716.64,2.5,50.45,0
49.525507526416476,11.93,12.18,17.28,51.14,730.7,28.76,46.44,430.98,3174.7,2.5,44.53,0
62.97,22.11,-9.12,13.22,99.95,170.55,146.74,128.35,385.27,2285.71,2.5944,43.15,0
75.87,78.31,0.38,18.74,58.67,572.07,68.78,9.54,297.41,3580.19,2.6819,38.35,0
40.91,57.16,4.92,-1.71,43.7,2286.77,147.33,113.47,85.93,2463.31,2.5,42.61,1
10.18,0.0,-14.83,-2.64,28.01,2497.83,176.55,0.0,203.33,3575.06,2.5,47.86,1
53.64487498641027,55.96,7.11,-8.14,61.12,1537.69,39.25,53.15,147.87,3970.37,2.5,49.17,0
61.99,85.3,-0.33,28.2,99.89,2471.91,23.66,31.84,9.46,3690.87,2.5,35.29,0
92.72,14.9,-10.79,7.83,60.26,1749.54,169.78,129.55,341.72,2868.28,2.5,42.04,0
76.88,68.12,5.25,-6.46,24.86,285.95,101.13,37.33,462.83,1574.48,2.5,50.17,0
25.19,107.36,1.67,12.66,23.55,438.39,67.4,127.09,491.71,2787.02,2.5,43.51,1
81.32,27.8,5.2,41.77,28.22,286.97,147.57,116.37,140.41,2765.95,2.5,38.87,0
59.363696703010596,97.79,-14.37,12.07,10.64,1303.76,94.76,88.89,236.28,1527.15,2.5,55.92,0
19.64,0.06,5.47,0.77,33.76,969.19,166.34,28.02,233.11,3763.28,2.5,38.32,1
35.7,29.32,7.56,11.34,15.77,2173.98,128.55,102.04,133.56,2171.95,2.5,38.11,1
50.37317223623758,114.98,4.89,26.71,69.95,800.7,122.44,104.04,270.8,3675.16,2.6814,47.53,0
