date,city,daily_cardiac_admissions
2022-03-06,Los Angeles,248
2022-03-07,Los Angeles,99
2022-03-08,Los Angeles,263
2022-03-09,Los Angeles,290
2022-03-10,Los Angeles,64
2022-03-11,Los Angeles,342
2022-03-12,Los Angeles,43
2022-03-13,Los Angeles,162
2022-03-14,Los Angeles,211
2022-03-15,Los Angeles,299
2022-03-16,Los Angeles,552
2022-03-17,Los Angeles,489
2022-03-18,Los Angeles,555
2022-03-19,Los Angeles,347
2022-03-20,Los Angeles,0
2022-03-21,Los Angeles,96
2022-03-22,Los Angeles,582
2022-03-23,Los Angeles,52
2022-03-24,Los Angeles,551
2022-03-25,Los Angeles,192
2022-03-26,Los Angeles,457
2022-03-27,Los Angeles,366
2022-03-28,Los Angeles,398
2022-03-29,Los Angeles,446
2022-03-30,Los Angeles,232
2022-03-31,Los Angeles,93
2022-04-01,Los Angeles,128
2022-04-02,Los Angeles,0
2022-04-03,Los Angeles,462
2022-04-04,Los Angeles,178
2022-04-05,Los Angeles,28
2022-04-06,Los Angeles,276
2022-04-07,Los Angeles,257
2022-04-08,Los Angeles,501
2022-04-09,Los Angeles,457
2022-04-10,Los Angeles,489
2022-04-11,Los Angeles,363
2022-04-12,Los Angeles,581
2022-04-13,Los Angeles,324
2022-04-14,Los Angeles,472
2022-04-15,Los Angeles,141
2022-04-16,Los Angeles,205
2022-04-17,Los Angeles,341
2022-04-18,Los Angeles,9
2022-04-19,Los Angeles,401
2022-04-20,Los Angeles,338
2022-04-21,Los Angeles,331
2022-04-22,Los Angeles,504
2022-04-23,Los Angeles,291
2022-04-24,Los Angeles,414
2022-04-25,Los Angeles,253
2022-04-26,Los Angeles,228
2022-04-27,Los Angeles,141
2022-04-28,Los Angeles,261
2022-04-29,Los Angeles,213
2022-04-30,Los Angeles,228
2022-05-01,Los Angeles,325
2022-05-02,Los Angeles,20
2022-05-03,Los Angeles,446
2022-05-04,Los Angeles,150
2022-05-05,Los Angeles,0
2022-05-06,Los Angeles,198
2022-05-07,Los Angeles,531
2022-05-08,Los Angeles,290
2022-05-09,Los Angeles,0
2022-05-10,Los Angeles,522
2022-05-11,Los Angeles,30
2022-05-12,Los Angeles,239
2022-05-13,Los Angeles,403
2022-05-14,Los Angeles,49
2022-05-15,Los Angeles,312
2022-05-16,Los Angeles,511
2022-05-17,Los Angeles,170
2022-05-18,Los Angeles,72
2022-05-19,Los Angeles,620
2022-05-20,Los Angeles,205
2022-05-21,Los Angeles,354
2022-05-22,Los Angeles,248
2022-05-23,Los Angeles,175
2022-05-24,Los Angeles,536
2022-05-25,Los Angeles,285
2022-05-26,Los Angeles,198
2022-05-27,Los Angeles,224
2022-05-28,Los Angeles,318
2022-05-29,Los Angeles,109
2022-05-30,Los Angeles,413
2022-05-31,Los Angeles,128
2022-06-01,Los Angeles,396
2022-06-02,Los Angeles,310
2022-06-03,Los Angeles,499
2022-06-04,Los Angeles,226
2022-06-05,Los Angeles,582
2022-06-06,Los Angeles,194
2022-06-07,Los Angeles,323
2022-06-08,Los Angeles,331
2022-06-09,Los Angeles,273
2022-06-10,Los Angeles,373
2022-06-11,Los Angeles,54
2022-06-12,Los Angeles,555
2022-06-13,Los Angeles,152
2022-06-14,Los Angeles,307
2022-06-15,Los Angeles,150
2022-06-16,Los Angeles,0
2022-06-17,Los Angeles,142
2022-06-18,Los Angeles,283
2022-06-19,Los Angeles,413
2022-06-20,Los Angeles,233
2022-06-21,Los Angeles,0
2022-06-22,Los Angeles,0
2022-06-23,Los Angeles,376
2022-06-24,Los Angeles,150
2022-06-25,Los Angeles,477
2022-06-26,Los Angeles,43
2022-06-27,Los Angeles,115
2022-06-28,Los Angeles,0
2022-06-29,Los Angeles,20
2022-06-30,Los Angeles,251
2022-07-01,Los Angeles,363
2022-07-02,Los Angeles,210
2022-07-03,Los Angeles,181
2022-07-04,Los Angeles,35
2022-07-05,Los Angeles,88
2022-07-06,Los Angeles,49
2022-07-07,Los Angeles,271
2022-07-08,Los Angeles,202
2022-07-09,Los Angeles,266
2022-07-10,Los Angeles,133
2022-07-11,Los Angeles,380
2022-07-12,Los Angeles,181
2022-07-13,Los Angeles,411
2022-07-14,Los Angeles,228
2022-07-15,Los Angeles,88
2022-07-16,Los Angeles,304
2022-07-17,Los Angeles,219
2022-07-18,Los Angeles,55
2022-07-19,Los Angeles,89
2022-07-20,Los Angeles,235
2022-07-21,Los Angeles,148
2022-07-22,Los Angeles,135
2022-07-23,Los Angeles,118
2022-07-24,Los Angeles,40
2022-07-25,Los Angeles,72
2022-07-26,Los Angeles,280
2022-07-27,Los Angeles,142
2022-07-28,Los Angeles,202
2022-07-29,Los Angeles,113
2022-07-30,Los Angeles,40
2022-07-31,Los Angeles,106
2022-08-01,Los Angeles,471
2022-08-02,Los Angeles,0
2022-08-03,Los Angeles,71
2022-08-04,Los Angeles,53
2022-08-05,Los Angeles,34
2022-08-06,Los Angeles,0
2022-08-07,Los Angeles,97
2022-08-08,Los Angeles,404
2022-08-09,Los Angeles,131
2022-08-10,Los Angeles,198
2022-08-11,Los Angeles,95
2022-08-12,Los Angeles,317
2022-08-13,Los Angeles,232
2022-08-14,Los Angeles,87
2022-08-15,Los Angeles,200
2022-08-16,Los Angeles,223
2022-08-17,Los Angeles,69
2022-08-18,Los Angeles,77
2022-08-19,Los Angeles,195
2022-08-20,Los Angeles,165
2022-08-21,Los Angeles,178
2022-08-22,Los Angeles,284
2022-08-23,Los Angeles,24
2022-08-24,Los Angeles,189
2022-08-25,Los Angeles,177
2022-08-26,Los Angeles,56
2022-08-27,Los Angeles,104
2022-08-28,Los Angeles,89
2022-08-29,Los Angeles,120
2022-08-30,Los Angeles,0
2022-08-31,Los Angeles,36
2022-09-01,Los Angeles,49
2022-09-02,Los Angeles,195
2022-09-03,Los Angeles,115
2022-09-04,Los Angeles,59
2022-09-05,Los Angeles,114
2022-09-06,Los Angeles,120
2022-09-07,Los Angeles,0
2022-09-08,Los Angeles,210
2022-09-09,Los Angeles,218
2022-09-10,Los Angeles,0
2022-09-11,Los Angeles,233
2022-09-12,Los Angeles,0
2022-09-13,Los Angeles,99
2022-09-14,Los Angeles,196
2022-09-15,Los Angeles,189
2022-09-16,Los Angeles,133
2022-09-17,Los Angeles,136
2022-09-18,Los Angeles,113
2022-09-19,Los Angeles,85
2022-09-20,Los Angeles,0
2022-09-21,Los Angeles,95
2022-09-22,Los Angeles,35
2022-09-23,Los Angeles,52
2022-09-24,Los Angeles,109
2022-09-25,Los Angeles,40
2022-09-26,Los Angeles,84
2022-09-27,Los Angeles,25
2022-09-28,Los Angeles,0
2022-09-29,Los Angeles,53
2022-09-30,Los Angeles,67
2022-10-01,Los Angeles,123
2022-10-02,Los Angeles,146
2022-10-03,Los Angeles,0
2022-10-04,Los Angeles,21
2022-10-05,Los Angeles,140
2022-10-06,Los Angeles,159
2022-10-07,Los Angeles,120
2022-10-08,Los Angeles,150
2022-10-09,Los Angeles,119
2022-10-10,Los Angeles,189
2022-10-11,Los Angeles,0
2022-10-12,Los Angeles,0
2022-10-13,Los Angeles,154
2022-10-14,Los Angeles,258
2022-10-15,Los Angeles,281
2022-10-16,Los Angeles,223
2022-10-17,Los Angeles,65
2022-10-18,Los Angeles,135
2022-10-19,Los Angeles,62
2022-10-20,Los Angeles,0
2022-10-21,Los Angeles,160
2022-10-22,Los Angeles,140
2022-10-23,Los Angeles,110
2022-10-24,Los Angeles,0
2022-10-25,Los Angeles,0
2022-10-26,Los Angeles,0
2022-10-27,Los Angeles,240
2022-10-28,Los Angeles,28
2022-10-29,Los Angeles,0
2022-10-30,Los Angeles,0
2022-10-31,Los Angeles,157
2022-11-01,Los Angeles,157
2022-11-02,Los Angeles,0
2022-11-03,Los Angeles,0
2022-11-04,Los Angeles,0
2022-11-05,Los Angeles,107
2022-11-06,Los Angeles,82
2022-11-07,Los Angeles,138
2022-11-08,Los Angeles,150
2022-11-09,Los Angeles,81
2022-11-10,Los Angeles,50
2022-11-11,Los Angeles,33
2022-11-12,Los Angeles,0
2022-11-13,Los Angeles,26
2022-11-14,Los Angeles,55
2022-11-15,Los Angeles,276
2022-11-16,Los Angeles,111
2022-11-17,Los Angeles,0
2022-11-18,Los Angeles,208
2022-11-19,Los Angeles,38
2022-11-20,Los Angeles,0
2022-11-21,Los Angeles,80
2022-11-22,Los Angeles,147
2022-11-23,Los Angeles,19
2022-11-24,Los Angeles,0
2022-11-25,Los Angeles,73
2022-11-26,Los Angeles,224
2022-11-27,Los Angeles,97
2022-11-28,Los Angeles,283
2022-11-29,Los Angeles,249
2022-11-30,Los Angeles,251
2022-12-01,Los Angeles,233
2022-12-02,Los Angeles,0
2022-12-03,Los Angeles,171
2022-12-04,Los Angeles,153
2022-12-05,Los Angeles,14
2022-12-06,Los Angeles,98
2022-12-07,Los Angeles,131
2022-12-08,Los Angeles,296
2022-12-09,Los Angeles,0
2022-12-10,Los Angeles,45
2022-12-11,Los Angeles,107
2022-12-12,Los Angeles,93
2022-12-13,Los Angeles,223
2022-12-14,Los Angeles,242
2022-12-15,Los Angeles,67
2022-12-16,Los Angeles,378
2022-12-17,Los Angeles,79
2022-12-18,Los Angeles,142
2022-12-19,Los Angeles,120
2022-12-20,Los Angeles,9
2022-12-21,Los Angeles,15
2022-12-22,Los Angeles,146
2022-12-23,Los Angeles,370
2022-12-24,Los Angeles,64
2022-12-25,Los Angeles,152
2022-12-26,Los Angeles,124
2022-12-27,Los Angeles,105
2022-12-28,Los Angeles,330
2022-12-29,Los Angeles,0
2022-12-30,Los Angeles,155
2022-12-31,Los Angeles,367
2023-01-01,Los Angeles,408
2023-01-02,Los Angeles,68
2023-01-03,Los Angeles,0
2023-01-04,Los Angeles,197
2023-01-05,Los Angeles,153
2023-01-06,Los Angeles,63
2023-01-07,Los Angeles,23
2023-01-08,Los Angeles,218
2023-01-09,Los Angeles,177
2023-01-10,Los Angeles,0
2023-01-11,Los Angeles,202
2023-01-12,Los Angeles,0
2023-01-13,Los Angeles,279
2023-01-14,Los Angeles,0
2023-01-15,Los Angeles,404
2023-01-16,Los Angeles,188
2023-01-17,Los Angeles,209
2023-01-18,Los Angeles,239
2023-01-19,Los Angeles,200
2023-01-20,Los Angeles,0
2023-01-21,Los Angeles,219
2023-01-22,Los Angeles,0
2023-01-23,Los Angeles,296
2023-01-24,Los Angeles,153
2023-01-25,Los Angeles,391
2023-01-26,Los Angeles,0
2023-01-27,Los Angeles,43
2023-01-28,Los Angeles,219
2023-01-29,Los Angeles,222
2023-01-30,Los Angeles,253
2023-01-31,Los Angeles,459
2023-02-01,Los Angeles,104
2023-02-02,Los Angeles,534
2023-02-03,Los Angeles,0
2023-02-04,Los Angeles,384
2023-02-05,Los Angeles,32
2023-02-06,Los Angeles,161
2023-02-07,Los Angeles,0
2023-02-08,Los Angeles,60
2023-02-09,Los Angeles,199
2023-02-10,Los Angeles,257
2023-02-11,Los Angeles,259
2023-02-12,Los Angeles,316
2023-02-13,Los Angeles,199
2023-02-14,Los Angeles,652
2023-02-15,Los Angeles,167
2023-02-16,Los Angeles,291
2023-02-17,Los Angeles,254
2023-02-18,Los Angeles,0
2023-02-19,Los Angeles,373
2023-02-20,Los Angeles,355
2023-02-21,Los Angeles,359
2023-02-22,Los Angeles,348
2023-02-23,Los Angeles,9
2023-02-24,Los Angeles,411
2023-02-25,Los Angeles,191
2023-02-26,Los Angeles,237
2023-02-27,Los Angeles,83
2023-02-28,Los Angeles,160
2023-03-01,Los Angeles,354
2023-03-02,Los Angeles,168
2023-03-03,Los Angeles,143
2023-03-04,Los Angeles,333
2023-03-05,Los Angeles,324
2023-03-06,Los Angeles,308
2023-03-07,Los Angeles,226
2023-03-08,Los Angeles,401
2023-03-09,Los Angeles,37
2023-03-10,Los Angeles,495
2023-03-11,Los Angeles,424
2023-03-12,Los Angeles,0
2023-03-13,Los Angeles,455
2023-03-14,Los Angeles,168
2023-03-15,Los Angeles,505
2023-03-16,Los Angeles,164
2023-03-17,Los Angeles,98
2023-03-18,Los Angeles,425
2023-03-19,Los Angeles,259
2023-03-20,Los Angeles,416
2023-03-21,Los Angeles,139
2023-03-22,Los Angeles,281
2023-03-23,Los Angeles,0
2023-03-24,Los Angeles,280
2023-03-25,Los Angeles,456
2023-03-26,Los Angeles,499
2023-03-27,Los Angeles,298
2023-03-28,Los Angeles,0
2023-03-29,Los Angeles,1
2023-03-30,Los Angeles,209
2023-03-31,Los Angeles,290
2023-04-01,Los Angeles,227
2023-04-02,Los Angeles,217
2023-04-03,Los Angeles,39
2023-04-04,Los Angeles,312
2023-04-05,Los Angeles,296
2023-04-06,Los Angeles,305
2023-04-07,Los Angeles,746
2023-04-08,Los Angeles,64
2023-04-09,Los Angeles,324
2023-04-10,Los Angeles,501
2023-04-11,Los Angeles,158
2023-04-12,Los Angeles,83
2023-04-13,Los Angeles,336
2023-04-14,Los Angeles,532
2023-04-15,Los Angeles,372
2023-04-16,Los Angeles,516
2023-04-17,Los Angeles,375
2023-04-18,Los Angeles,382
2023-04-19,Los Angeles,376
2023-04-20,Los Angeles,246
2023-04-21,Los Angeles,553
2023-04-22,Los Angeles,219
2023-04-23,Los Angeles,270
2023-04-24,Los Angeles,124
2023-04-25,Los Angeles,441
2023-04-26,Los Angeles,388
2023-04-27,Los Angeles,149
2023-04-28,Los Angeles,478
2023-04-29,Los Angeles,111
2023-04-30,Los Angeles,62
2023-05-01,Los Angeles,263
2023-05-02,Los Angeles,539
2023-05-03,Los Angeles,153
2023-05-04,Los Angeles,455
2023-05-05,Los Angeles,145
2023-05-06,Los Angeles,467
2023-05-07,Los Angeles,0
2023-05-08,Los Angeles,262
2023-05-09,Los Angeles,347
2023-05-10,Los Angeles,313
2023-05-11,Los Angeles,297
2023-05-12,Los Angeles,447
2023-05-13,Los Angeles,233
2023-05-14,Los Angeles,779
2023-05-15,Los Angeles,375
2023-05-16,Los Angeles,341
2023-05-17,Los Angeles,66
2023-05-18,Los Angeles,426
2023-05-19,Los Angeles,420
2023-05-20,Los Angeles,397
2023-05-21,Los Angeles,426
2023-05-22,Los Angeles,88
2023-05-23,Los Angeles,344
2023-05-24,Los Angeles,0
2023-05-25,Los Angeles,29
2023-05-26,Los Angeles,233
2023-05-27,Los Angeles,313
2023-05-28,Los Angeles,237
2023-05-29,Los Angeles,373
2023-05-30,Los Angeles,399
2023-05-31,Los Angeles,421
2023-06-01,Los Angeles,190
2023-06-02,Los Angeles,194
2023-06-03,Los Angeles,244
2023-06-04,Los Angeles,378
2023-06-05,Los Angeles,472
2023-06-06,Los Angeles,121
2023-06-07,Los Angeles,243
2023-06-08,Los Angeles,294
2023-06-09,Los Angeles,199
2023-06-10,Los Angeles,10
2023-06-11,Los Angeles,193
2023-06-12,Los Angeles,62
2023-06-13,Los Angeles,216
2023-06-14,Los Angeles,34
2023-06-15,Los Angeles,203
2023-06-16,Los Angeles,334
2023-06-17,Los Angeles,415
2023-06-18,Los Angeles,435
2023-06-19,Los Angeles,286
2023-06-20,Los Angeles,151
2023-06-21,Los Angeles,215
2023-06-22,Los Angeles,376
2023-06-23,Los Angeles,156
2023-06-24,Los Angeles,0
2023-06-25,Los Angeles,54
2023-06-26,Los Angeles,324
2023-06-27,Los Angeles,418
2023-06-28,Los Angeles,187
2023-06-29,Los Angeles,219
2023-06-30,Los Angeles,321
2023-07-01,Los Angeles,572
2023-07-02,Los Angeles,84
2023-07-03,Los Angeles,227
2023-07-04,Los Angeles,559
2023-07-05,Los Angeles,171
2023-07-06,Los Angeles,252
2023-07-07,Los Angeles,312
2023-07-08,Los Angeles,24
2023-07-09,Los Angeles,301
2023-07-10,Los Angeles,94
2023-07-11,Los Angeles,290
2023-07-12,Los Angeles,32
2023-07-13,Los Angeles,83
2023-07-14,Los Angeles,7
2023-07-15,Los Angeles,50
2023-07-16,Los Angeles,100
2023-07-17,Los Angeles,81
2023-07-18,Los Angeles,95
2023-07-19,Los Angeles,245
2023-07-20,Los Angeles,63
2023-07-21,Los Angeles,92
2023-07-22,Los Angeles,295
2023-07-23,Los Angeles,284
2023-07-24,Los Angeles,105
2023-07-25,Los Angeles,1
2023-07-26,Los Angeles,232
2023-07-27,Los Angeles,131
2023-07-28,Los Angeles,356
2023-07-29,Los Angeles,153
2023-07-30,Los Angeles,348
2023-07-31,Los Angeles,137
2023-08-01,Los Angeles,104
2023-08-02,Los Angeles,103
2023-08-03,Los Angeles,83
2023-08-04,Los Angeles,87
2023-08-05,Los Angeles,184
2023-08-06,Los Angeles,248
2023-08-07,Los Angeles,247
2023-08-08,Los Angeles,398
2023-08-09,Los Angeles,237
2023-08-10,Los Angeles,128
2023-08-11,Los Angeles,0
2023-08-12,Los Angeles,218
2023-08-13,Los Angeles,91
2023-08-14,Los Angeles,0
2023-08-15,Los Angeles,239
2023-08-16,Los Angeles,222
2023-08-17,Los Angeles,0
2023-08-18,Los Angeles,0
2023-08-19,Los Angeles,222
2023-08-20,Los Angeles,161
2023-08-21,Los Angeles,15
2023-08-22,Los Angeles,205
2023-08-23,Los Angeles,0
2023-08-24,Los Angeles,238
2023-08-25,Los Angeles,208
2023-08-26,Los Angeles,203
2023-08-27,Los Angeles,0
2023-08-28,Los Angeles,206
2023-08-29,Los Angeles,302
2023-08-30,Los Angeles,106
2023-08-31,Los Angeles,34
2023-09-01,Los Angeles,387
2023-09-02,Los Angeles,80
2023-09-03,Los Angeles,49
2023-09-04,Los Angeles,30
2023-09-05,Los Angeles,80
2023-09-06,Los Angeles,289
2023-09-07,Los Angeles,173
2023-09-08,Los Angeles,115
2023-09-09,Los Angeles,167
2023-09-10,Los Angeles,162
2023-09-11,Los Angeles,112
2023-09-12,Los Angeles,162
2023-09-13,Los Angeles,14
2023-09-14,Los Angeles,129
2023-09-15,Los Angeles,48
2023-09-16,Los Angeles,180
2023-09-17,Los Angeles,16
2023-09-18,Los Angeles,57
2023-09-19,Los Angeles,50
2023-09-20,Los Angeles,49
2023-09-21,Los Angeles,68
2023-09-22,Los Angeles,43
2023-09-23,Los Angeles,65
2023-09-24,Los Angeles,5
2023-09-25,Los Angeles,21
2023-09-26,Los Angeles,129
2023-09-27,Los Angeles,79
2023-09-28,Los Angeles,4
2023-09-29,Los Angeles,131
2023-09-30,Los Angeles,114
2023-10-01,Los Angeles,0
2023-10-02,Los Angeles,50
2023-10-03,Los Angeles,34
2023-10-04,Los Angeles,42
2023-10-05,Los Angeles,1
2023-10-06,Los Angeles,195
2023-10-07,Los Angeles,143
2023-10-08,Los Angeles,112
2023-10-09,Los Angeles,78
2023-10-10,Los Angeles,68
2023-10-11,Los Angeles,0
2023-10-12,Los Angeles,73
2023-10-13,Los Angeles,107
2023-10-14,Los Angeles,0
2023-10-15,Los Angeles,34
2023-10-16,Los Angeles,52
2023-10-17,Los Angeles,79
2023-10-18,Los Angeles,318
2023-10-19,Los Angeles,83
2023-10-20,Los Angeles,95
2023-10-21,Los Angeles,127
2023-10-22,Los Angeles,0
2023-10-23,Los Angeles,214
2023-10-24,Los Angeles,19
2023-10-25,Los Angeles,190
2023-10-26,Los Angeles,148
2023-10-27,Los Angeles,30
2023-10-28,Los Angeles,105
2023-10-29,Los Angeles,0
2023-10-30,Los Angeles,306
2023-10-31,Los Angeles,110
2023-11-01,Los Angeles,0
2023-11-02,Los Angeles,0
2023-11-03,Los Angeles,125
2023-11-04,Los Angeles,65
2023-11-05,Los Angeles,126
2023-11-06,Los Angeles,186
2023-11-07,Los Angeles,0
2023-11-08,Los Angeles,181
2023-11-09,Los Angeles,81
2023-11-10,Los Angeles,96
2023-11-11,Los Angeles,142
2023-11-12,Los Angeles,0
2023-11-13,Los Angeles,62
2023-11-14,Los Angeles,0
2023-11-15,Los Angeles,377
2023-11-16,Los Angeles,62
2023-11-17,Los Angeles,0
2023-11-18,Los Angeles,178
2023-11-19,Los Angeles,90
2023-11-20,Los Angeles,0
2023-11-21,Los Angeles,27
2023-11-22,Los Angeles,201
2023-11-23,Los Angeles,81
2023-11-24,Los Angeles,137
2023-11-25,Los Angeles,157
2023-11-26,Los Angeles,103
2023-11-27,Los Angeles,194
2023-11-28,Los Angeles,92
2023-11-29,Los Angeles,0
2023-11-30,Los Angeles,59
2023-12-01,Los Angeles,24
2023-12-02,Los Angeles,111
2023-12-03,Los Angeles,0
2023-12-04,Los Angeles,166
2023-12-05,Los Angeles,248
2023-12-06,Los Angeles,130
2023-12-07,Los Angeles,274
2023-12-08,Los Angeles,282
2023-12-09,Los Angeles,44
2023-12-10,Los Angeles,225
2023-12-11,Los Angeles,17
2023-12-12,Los Angeles,34
2023-12-13,Los Angeles,35
2023-12-14,Los Angeles,174
2023-12-15,Los Angeles,150
2023-12-16,Los Angeles,8
2023-12-17,Los Angeles,0
2023-12-18,Los Angeles,332
2023-12-19,Los Angeles,51
2023-12-20,Los Angeles,13
2023-12-21,Los Angeles,225
2023-12-22,Los Angeles,425
2023-12-23,Los Angeles,71
2023-12-24,Los Angeles,402
2023-12-25,Los Angeles,0
2023-12-26,Los Angeles,87
2023-12-27,Los Angeles,138
2023-12-28,Los Angeles,88
2023-12-29,Los Angeles,195
2023-12-30,Los Angeles,107
2023-12-31,Los Angeles,36
