Age,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,EmploymentType,payment_to_income,credit_to_income,employment_age_ratio,high_dti_flag,interest_rate_tier,Education_High School,Education_Master's,Education_PhD,MaritalStatus_Married,MaritalStatus_Single,HasMortgage_Yes,HasDependents_Yes,LoanPurpose_Business,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,HasCoSigner_Yes,Income_log,LoanAmount_log
36.0,681.0,111.0,1.0,17.71,12.0,0.81,2,9.216491622905727,9.216491622905727,0.2569444444444444,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.014683285992382318,0.7688853911270979
69.0,474.0,8.0,2.0,13.11,24.0,0.15,2,3.656653294772522,7.313306589545045,0.00966183574879227,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.22684602881780086,1.0544462842467675
18.0,548.0,116.0,1.0,16.39,48.0,0.86,1,0.06427346331374378,0.25709385325497514,0.5370370370370371,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.31173712126983943,0.041341442275698616
28.0,771.0,103.0,2.0,11.61,60.0,0.16,0,1.570091781105514,7.850458905527569,0.30654761904761907,0.0,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1885658266435696,1.032545774841886
58.0,575.0,14.0,1.0,15.1,12.0,0.44,2,9.68504725542968,9.68504725542968,0.020114942528735632,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.014405378903989264,0.7960506833648444
19.0,419.0,118.0,3.0,11.37,12.0,0.84,0,0.8612576185964624,0.8612576185964624,0.5175438596491229,0.0,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0176856408062973,0.6405423183634689
37.0,609.0,1.0,2.0,2.41,12.0,0.42,1,4.941685511834765,4.941685511834765,0.0022522522522522522,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2386990404447724,0.8290518823365196
39.0,543.0,77.0,1.0,11.71,12.0,0.66,0,6.984981835886296,6.9849818358862965,0.16452991452991453,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16013073012012824,0.9062052836519016
22.0,373.0,33.0,3.0,16.79,12.0,0.25,0,6.917768752820299,6.917768752820299,0.125,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18643730694724622,0.9473347815460247
52.0,506.0,86.0,1.0,22.28,12.0,0.23,0,9.314911862791806,9.314911862791806,0.13782051282051283,0.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14081347032142622,1.0528880479672937
65.0,431.0,79.0,2.0,2.26,24.0,0.17,2,3.9244391207225875,7.848878241445175,0.10128205128205128,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.21173335301736385,1.0748183682483354
19.0,437.0,1.0,4.0,14.16,24.0,0.15,0,1.0198420342901175,2.039684068580235,0.0043859649122807015,0.0,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.008477842240050295,0.19679308943436177
44.0,454.0,40.0,1.0,2.63,48.0,0.24,0,3.444966747279323,13.779866989117291,0.07575757575757576,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022607618571316768,1.0336938881286872
18.0,426.0,68.0,4.0,15.26,60.0,0.5,3,0.8295555274154742,4.147777637077371,0.3148148148148148,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12132603866017802,0.5641050437585726
63.0,682.0,73.0,1.0,3.19,36.0,0.76,3,3.2301939462116946,9.690581838635085,0.09656084656084656,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.014756406602109293,0.7972266682190873
35.0,661.0,82.0,2.0,21.65,48.0,0.18,3,1.8889113719142048,7.555645487656819,0.19523809523809524,0.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.10205451856954585,0.8436248149140377
59.0,446.0,45.0,3.0,13.45,48.0,0.49,0,2.6998776418242487,10.799510567296997,0.0635593220338983,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.10521219028170535,1.0755808894428722
18.0,337.0,30.0,1.0,16.51,48.0,0.14,1,1.4571671388101983,5.828668555240793,0.1388888888888889,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.26334983393636163,0.967479746098765
57.0,393.0,48.0,4.0,14.94,12.0,0.7,2,8.292259214726979,8.292259214726979,0.07017543859649122,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1269364697001103,0.949560070144428
34.0,427.0,112.0,4.0,22.88,48.0,0.27,1,0.18895862531229057,0.7558345012491622,0.27450980392156865,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.020734174882120263,0.05843333431008539
68.0,675.0,90.0,3.0,21.48,12.0,0.43,3,8.796926177878559,8.796926177878559,0.11029411764705882,0.0,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12294160786645994,0.9789572117095471
18.0,608.0,114.0,1.0,2.03,12.0,0.22,3,3.351980190766436,3.3519801907664357,0.5277777777777778,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5823870956459436,1.036167824087891
37.0,831.0,3.0,3.0,13.39,12.0,0.28,2,8.44291243347847,8.44291243347847,0.006756756756756757,0.0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13585078833326783,0.9787373766177677
18.0,721.0,111.0,1.0,11.09,60.0,0.11,1,0.15452582687736996,0.7726291343868498,0.5138888888888888,0.0,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.46711543177301146,0.2665268770764253
56.0,847.0,81.0,2.0,23.73,60.0,0.41,3,2.849257907542579,14.246289537712896,0.12053571428571429,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02115564256962271,1.0517106785059969
63.0,516.0,103.0,2.0,3.82,12.0,0.75,1,6.78682009334997,6.78682009334997,0.13624338624338625,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09398135092937963,0.766747443584527
69.0,332.0,27.0,1.0,18.9,24.0,0.16,3,4.728909530474615,9.45781906094923,0.03260869565217391,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.010609344208707724,0.7735113627901541
21.0,695.0,83.0,1.0,7.53,60.0,0.12,3,2.6244065903378946,13.122032951689473,0.32936507936507936,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04221914004465679,1.0538119501529464
20.0,802.0,95.0,2.0,15.95,12.0,0.11,2,14.431294061417136,14.431294061417134,0.3958333333333333,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02547632623319086,1.0723382366992862
24.0,320.0,65.0,3.0,12.95,12.0,0.66,2,6.987398286166919,6.987398286166918,0.22569444444444445,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1736075873765784,0.9307304947793715
27.0,752.0,58.0,3.0,21.09,60.0,0.28,3,2.0411957448718527,10.205978724359262,0.17901234567901234,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10259041942514538,1.0321318995730069
26.0,447.0,8.0,2.0,14.89,12.0,0.28,0,5.705030085506175,5.705030085506175,0.02564102564102564,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2924827974315355,0.9991605765894152
58.0,744.0,9.0,1.0,22.98,12.0,0.74,3,5.898055963837045,5.898055963837045,0.01293103448275862,0.0,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2719688957304063,0.9886428931932163
39.0,653.0,69.0,4.0,22.94,48.0,0.62,0,2.7526673454931823,11.010669381972729,0.14743589743589744,0.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10672060349768304,1.0920473375176165
41.0,792.0,110.0,1.0,3.88,48.0,0.79,0,2.5050090080253313,10.020036032101327,0.22357723577235772,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04806373566763418,0.8964092970964522
66.0,794.0,52.0,2.0,17.44,12.0,0.39,1,7.327563871896365,7.327563871896365,0.06565656565656566,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1738071790281666,0.9609144062923695
45.0,812.0,45.0,3.0,23.77,60.0,0.78,3,1.1984523231342077,5.992261615671038,0.08333333333333333,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.21168531574454869,0.9014825922869495
30.0,457.0,112.0,3.0,18.45,12.0,0.54,1,9.79520140876073,9.79520140876073,0.3111111111111111,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10841318857533401,1.017901452019645
53.0,793.0,119.0,3.0,7.96,24.0,0.12,1,4.423721888655985,8.84744377731197,0.1871069182389937,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17825023833171053,1.0929194308402406
33.0,350.0,115.0,4.0,21.87,36.0,0.13,0,0.23718356235838753,0.7115506870751626,0.2904040404040404,0.0,3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.32523914663754133,0.17885955406753123
69.0,736.0,83.0,3.0,18.91,12.0,0.11,1,9.798017398341088,9.798017398341088,0.10024154589371981,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13469705932609116,1.0740247289327118
38.0,835.0,105.0,4.0,22.74,12.0,0.12,3,4.802107381755757,4.802107381755757,0.23026315789473684,0.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24593201446183488,0.8231934020185121
24.0,793.0,34.0,3.0,22.36,12.0,0.79,1,6.686454849498327,6.686454849498328,0.11805555555555555,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10853302691545828,0.7857523193836846
18.0,761.0,77.0,3.0,24.57,12.0,0.77,0,2.9043959251177855,2.904395925117785,0.35648148148148145,0.0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6126138331638147,0.9773990042484151
63.0,824.0,0.0,3.0,13.88,60.0,0.45,3,0.6918300483644494,3.4591502418222477,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06088105934715614,0.4053878039547476
34.0,312.0,11.0,2.0,15.07,12.0,0.5,1,9.78594642072903,9.78594642072903,0.02696078431372549,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10914530980432453,1.0188641017831317
67.0,313.0,78.0,3.0,23.27,12.0,0.56,2,7.292477591244491,7.292477591244491,0.09701492537313433,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07425293631023971,0.7682448635652215
20.0,826.0,6.0,4.0,2.38,60.0,0.89,0,0.1838709896267953,0.9193549481339764,0.025,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0868570547909058,0.7229680710034412
56.0,715.0,90.0,1.0,13.21,24.0,0.5,3,5.1981236673773985,10.396247334754797,0.13392857142857142,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11815298659181911,1.078550560616627
35.0,377.0,66.0,1.0,5.29,12.0,0.17,1,12.152256758366082,12.152256758366082,0.15714285714285714,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02628618721585569,0.9623184679792851
21.0,650.0,6.0,2.0,22.13,12.0,0.42,1,6.790896279594138,6.790896279594137,0.023809523809523808,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.26540061017511596,1.070640539014917
62.0,509.0,97.0,2.0,2.6,12.0,0.42,3,11.78803041133277,11.78803041133277,0.1303763440860215,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.005766482631118625,0.8893185963532602
31.0,336.0,94.0,1.0,21.58,48.0,0.84,0,0.05074690437798533,0.20298761751194133,0.25268817204301075,0.0,3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2352329409945629,0.013504933461137602
62.0,403.0,114.0,4.0,11.62,12.0,0.32,0,7.609441128594683,7.609441128594683,0.1532258064516129,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17199692265846453,0.9816188738660248
33.0,553.0,10.0,3.0,8.68,12.0,0.74,1,13.369626091253501,13.369626091253501,0.025252525252525252,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04659162080117311,1.0777460502964917
65.0,545.0,16.0,1.0,2.87,12.0,0.67,3,5.2473905138162475,5.2473905138162475,0.020512820512820513,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3636329409243088,1.050452340540546
55.0,400.0,17.0,3.0,12.96,36.0,0.44,3,2.9781229028856293,8.934368708656889,0.025757575757575757,0.0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03479336410530842,0.7981964558248519
18.0,732.0,8.0,3.0,4.4,12.0,0.68,3,0.1333701861065045,0.1333701861065045,0.037037037037037035,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4592050601477606,0.018032244690788072
25.0,345.0,115.0,2.0,24.25,36.0,0.58,0,0.12735562679100493,0.38206688037301473,0.38333333333333336,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8784033972703786,0.26259133081327385
30.0,530.0,36.0,1.0,4.59,12.0,0.81,3,9.425639327981463,9.425639327981461,0.1,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12755065472344876,1.0332920538285073
26.0,737.0,115.0,4.0,16.48,24.0,0.57,2,5.281474898118443,10.562949796236886,0.3685897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.11307627478975196,1.0781442393923761
55.0,488.0,62.0,2.0,3.41,24.0,0.47,0,4.202014538705437,8.404029077410874,0.09393939393939393,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.149464901206018,1.0026549509013842
53.0,314.0,52.0,1.0,16.86,12.0,0.76,3,10.55947010791983,10.55947010791983,0.08176100628930817,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03662636998732692,0.9010107443282517
63.0,326.0,115.0,1.0,20.06,24.0,0.58,3,2.6980797568613,5.396159513722601,0.15211640211640212,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09502106016424,0.6479405869992221
28.0,519.0,2.0,4.0,14.54,12.0,0.86,3,0.12265308905759878,0.12265308905759877,0.005952380952380952,0.0,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.879494117072013,0.06672274746513382
37.0,837.0,103.0,2.0,3.58,24.0,0.78,0,2.89783804389261,5.79567608778522,0.23198198198198197,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04871417278462526,0.6011357707435129
54.0,476.0,118.0,4.0,3.05,36.0,0.81,1,3.0950384708277263,9.28511541248318,0.18209876543209877,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.062178905858668476,0.8826210971776476
50.0,820.0,16.0,1.0,10.21,12.0,0.27,2,4.737618318212167,4.737618318212168,0.02666666666666667,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.42730986089815637,1.0714980974252497
20.0,367.0,85.0,4.0,24.4,36.0,0.47,1,0.18292983580691288,0.5487895074207386,0.3541666666666667,0.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3216305726439503,0.13125925867387594
34.0,833.0,55.0,4.0,24.39,36.0,0.68,1,3.3923949066806207,10.177184720041863,0.13480392156862744,0.0,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.059217913641873565,0.932068774908265
54.0,475.0,118.0,1.0,15.91,12.0,0.17,1,6.667271627344222,6.667271627344222,0.18209876543209877,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.156926418104144,0.8722437508771395
54.0,326.0,0.0,2.0,3.25,24.0,0.71,1,3.553245477613162,7.106490955226324,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1310456263311602,0.8630439607608986
30.0,618.0,27.0,2.0,5.29,24.0,0.11,0,3.1325936640090313,6.2651873280180626,0.075,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1807183594811282,0.8765043593230335
21.0,640.0,11.0,4.0,2.53,60.0,0.43,0,1.560321837002215,7.801609185011074,0.04365079365079365,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10049878005496371,0.8594551328514526
31.0,386.0,71.0,3.0,3.97,60.0,0.84,0,2.0653789731051346,10.326894865525672,0.19086021505376344,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019992541926860327,0.8468284109199289
25.0,643.0,58.0,3.0,20.1,12.0,0.71,3,5.646984048878501,5.646984048878501,0.19333333333333333,0.0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13043358477620368,0.7316104534231895
60.0,494.0,116.0,1.0,3.55,12.0,0.72,3,11.947033270806594,11.947033270806594,0.16111111111111112,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07514816471440806,1.073649890036817
68.0,842.0,97.0,4.0,5.58,36.0,0.6,1,3.8889631190366067,11.66688935710982,0.11887254901960784,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06408772419765725,1.0311095015269944
19.0,309.0,65.0,3.0,24.53,60.0,0.2,3,0.11291116397342302,0.5645558198671151,0.2850877192982456,0.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0813005695634965,0.48888676174839657
64.0,421.0,13.0,3.0,10.06,24.0,0.44,0,4.206421759494385,8.41284351898877,0.016927083333333332,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03959785704168602,0.7751072558815555
24.0,738.0,73.0,3.0,11.6,12.0,0.24,2,8.55654740735472,8.556547407354719,0.2534722222222222,0.0,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17789005329917254,1.0696707236879046
20.0,547.0,94.0,1.0,4.66,12.0,0.86,0,1.6625246348249478,1.6625246348249478,0.39166666666666666,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0387518258307322,1.0381235840488743
64.0,575.0,5.0,4.0,4.3,12.0,0.29,3,5.7155372495178325,5.7155372495178325,0.006510416666666667,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20814824331584095,0.8671629345496351
50.0,567.0,30.0,4.0,15.16,24.0,0.18,2,5.824755201958384,11.649510403916768,0.05,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.019701555267690518,0.9187570918053238
45.0,801.0,42.0,3.0,11.75,12.0,0.64,0,7.891109038244391,7.891109038244391,0.07777777777777778,0.0,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07667508893439089,0.8177919131216785
19.0,727.0,110.0,2.0,18.34,12.0,0.39,1,3.1779989982469323,3.1779989982469323,0.4824561403508772,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.54554918815631,0.9590568999777562
28.0,397.0,94.0,3.0,13.69,12.0,0.85,2,10.462216228365925,10.462216228365925,0.27976190476190477,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10213492200852031,1.0475090960046638
42.0,678.0,112.0,4.0,12.47,60.0,0.9,0,1.8226304375558107,9.113152187779054,0.2222222222222222,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11903613232246094,0.9935771499832504
29.0,813.0,76.0,1.0,12.34,24.0,0.2,3,4.483261655752125,8.966523311504252,0.21839080459770116,0.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07795261123067149,0.8961970738530315
55.0,587.0,14.0,4.0,19.2,48.0,0.14,0,0.1044616362865621,0.4178465451462484,0.021212121212121213,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3904142103637455,0.11294894872088615
35.0,751.0,113.0,3.0,18.81,12.0,0.52,2,4.831926362896664,4.831926362896664,0.26904761904761904,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06693719730054615,0.5489676519654666
52.0,844.0,35.0,1.0,5.05,24.0,0.22,3,2.010225590323957,4.020451180647913,0.05608974358974359,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.313951368435445,0.8159429908992575
68.0,787.0,113.0,1.0,5.83,12.0,0.82,1,3.766093000165481,3.7660930001654807,0.13848039215686275,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5153567458650694,1.0327280571572626
25.0,517.0,31.0,4.0,18.67,24.0,0.13,3,5.9743823295001715,11.948764659000341,0.10333333333333333,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.037384366451769215,0.9801837369113676
55.0,389.0,78.0,1.0,16.35,12.0,0.26,3,3.7853345148427118,3.7853345148427118,0.11818181818181818,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10648047758670053,0.5029658048203216
55.0,807.0,56.0,1.0,22.29,12.0,0.23,1,5.534142328259975,5.534142328259976,0.08484848484848485,0.0,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.30354314204683697,0.9964072620642229
23.0,559.0,48.0,4.0,12.29,12.0,0.7,1,6.133037694013304,6.133037694013304,0.17391304347826086,0.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03771312962827018,0.6075652267510357
57.0,369.0,47.0,2.0,19.31,24.0,0.1,2,4.512817669756509,9.025635339513018,0.06871345029239766,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10617356609969415,0.9605039983801956
19.0,548.0,93.0,2.0,13.69,36.0,0.28,0,4.270834412389289,12.812503237167867,0.40789473684210525,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06196968967239795,1.0883926365408352
20.0,503.0,11.0,1.0,4.58,48.0,0.12,2,2.139180613276424,8.556722453105694,0.04583333333333333,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04080962979502405,0.7872992289915167
19.0,389.0,88.0,4.0,20.3,48.0,0.45,2,2.6563011188902705,10.62520447556108,0.38596491228070173,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.004201159788795946,0.8236962932423035
49.0,690.0,102.0,1.0,13.27,48.0,0.1,2,2.3241012981249307,9.296405192499723,0.17346938775510204,0.0,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0439391811391117,0.8420401656295725
19.0,590.0,14.0,2.0,12.42,36.0,0.18,1,3.1668617243095634,9.50058517292869,0.06140350877192982,0.0,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13552684156544184,1.0551283107214275
67.0,301.0,3.0,4.0,18.97,36.0,0.17,0,2.2599505463827074,6.779851639148122,0.0037313432835820895,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13934274282687076,0.8504801160035012
25.0,630.0,95.0,1.0,3.34,12.0,0.88,1,0.5119114031281637,0.5119114031281639,0.31666666666666665,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4025835301122482,0.1490303179614762
40.0,768.0,64.0,1.0,24.18,36.0,0.22,2,2.445890676777025,7.337672030331074,0.13333333333333333,0.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2425724514624651,1.084056902759679
18.0,755.0,68.0,4.0,14.6,12.0,0.39,3,4.241451430847886,4.241451430847885,0.3148148148148148,0.0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.20247974431201532,0.6919244194862945
18.0,366.0,87.0,4.0,20.58,12.0,0.86,1,8.805187835420394,8.805187835420394,0.4027777777777778,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17580090757491548,1.084922259541209
