uid,startDate,endDate,namedLocation,testedDate,batchID,cqValue,controlType,testPathogenName,criteriaMet,remarks,dataQF
"83ec3757-1fa7-4454-b94a-3cbd09c583a2","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-06","Plate3_20240506",20.89,"positive","Francisella tularensis","Y",,
"44880873-c351-43be-8564-d872bbac7cd9","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate85_20240523",20.88,"positive","Borrelia mayonii","Y",,
"fac1f761-4f8e-4fa2-b48d-fbab664645f9","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate76_20240523",21.51,"positive","HardTick DNA Quality","Y",,
"fd3f4435-57f3-41b8-b4d9-6d8e4e02e261","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-22","Plate74_20240522",0.00,"mixedSampleNegative",,"Y",,
"9d1a2d01-0ffa-4017-8d27-0ea1c38ea682","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate86_20240523",0.00,"extractionNegative",,"Y",,
"3808a046-c2c4-48c2-b4f9-26607b36a978","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate65_20240521",0.00,"mixedSampleNegative",,"Y",,
"12dadb15-8f08-4bfa-8003-b14883743ec7","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate68_20240521",0.00,"mixedSampleNegative",,"Y",,
"ff2d136b-4309-40fb-8492-7790c47d40ab","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate89_20240524",20.63,"positive",,"Y",,
"91cbc99c-f51a-441f-9b0f-9f9dafd0bf67","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate88_20240524",20.92,"positive",,"Y",,
"61488304-30f1-46a4-8a6e-2893fc7f11ed","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate48_20240516",17.26,"positive","Ixodes pacificus","Y",,
"5b470a11-f122-4a24-b932-3afab18f1b0d","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-07","Plate10_20240507",22.63,"positive","Francisella tularensis","Y",,
"e0538720-e027-41b7-82cb-c431da39a02f","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-22","Plate73_20240522",17.12,"positive","Ixodes scapularis","Y",,
"1dd13dd8-a332-43ae-be83-9cd60cf2c667","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate65_20240521",17.57,"positive","Ixodes scapularis","Y",,
"dda117a8-1417-4fc5-84ac-df405a01de6c","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-07","Plate11_20240507",0.00,"extractionNegative",,"Y",,
"44979b59-c924-4b25-aea1-a52984677461","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate69_20240521",17.77,"positive","Amblyomma americanum","Y",,
"ae67c5ee-aad3-489b-894a-ebad705380fd","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-14","Plate35_20240514",20.93,"positive","Borrelia sp.","Y",,
"5731a17a-74e5-4ab0-a15b-bb9766150b49","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate33_20240513",21.14,"positive","Borrelia lonestari","Y",,
"f5f57ad8-733f-4978-be67-451b9c742c18","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate68_20240521",23.87,"positive","HardTick DNA Quality","Y",,
"c05ce108-37f3-4953-8d2e-528f643766dd","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate91_20240524",0.00,"extractionNegative",,"Y",,
"7a2b35d7-b71f-4cb2-a121-9f4dcfe8eaa6","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate81_20240523",20.15,"positive","Ehrlichia muris-like","Y",,
"a1985cfa-7aaa-4a3c-91a4-1473fd8b0d86","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate51_20240516",16.50,"positive","Dermacentor variabilis","Y",,
"981c46f6-c85a-4eb7-8efc-c93fdf73d1e3","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-22","Plate70_20240522",21.84,"positive","HardTick DNA Quality","Y",,
"d4f6deb0-34ca-47c3-9636-06781ff3f5d7","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate80_20240523",20.10,"positive","Ehrlichia muris-like","Y",,
"09816bb5-4067-4745-8f8b-9cfc345cf981","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-10","Plate22_20240510",22.40,"positive","HardTick DNA Quality","Y",,
"6db59711-8791-43f9-a412-4ee9b94671ca","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate69_20240521",17.65,"positive","Ixodes scapularis","Y",,
"9ae1205b-38a5-46bb-9aea-c2a34805a967","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-07","Plate12_20240507",20.02,"positive","Borrelia sp.","Y",,
"427e2c0e-2d5e-427c-8508-a1fec6dce4d1","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate63_20240521",0.00,"masterMixNegative",,"Y",,
"4f5f1015-b1ef-409e-a429-0392af164ff4","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate30_20240513",0.00,"mixedSampleNegative",,"Y",,
"12b12e49-d361-4943-8741-d36eed05d0a5","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate30_20240513",20.77,"positive","Borrelia sp.","Y",,
"1d060420-288b-422d-81c9-c2bd31f05393","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-20","Plate52_20240520",20.01,"positive","Rickettsia rickettsii","Y",,
"d18c297f-f191-4954-87e7-49391bca96be","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate90_20240524",19.50,"positive",,"Y",,
"75a5d3c6-00e9-44c3-98c3-3f848ad05cf7","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate69_20240521",0.00,"mixedSampleNegative",,"Y",,
"2f0ef7a8-4acd-48bb-b822-14a85ef01ef3","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-14","Plate39_20240514",21.29,"positive","Anaplasma phagocytophilum","Y",,
"b59aaba1-9faf-49a9-9c8b-f349906a55c0","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate86_20240523",0.00,"masterMixNegative",,"Y",,
"4f4af74b-4203-4133-9482-94615d51fbb1","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate95_20240524",20.48,"positive","Ehrlichia muris-like","Y",,
"01fa15b2-469f-4e98-938e-102af134a691","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate48_20240516",21.92,"positive","Ehrlichia ewingii","Y",,
"392e4fa9-5e77-4e7b-983b-659a74012bc8","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate86_20240523",22.98,"positive","Babesia microti","Y",,
"4099a2f6-8153-4de2-a2ff-d6cabe519d5a","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate40_20240515",21.45,"positive","Ehrlichia chaffeensis","Y",,
"582f5bf7-78e5-472c-8fcf-c72c2c4dfa34","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate83_20240523",18.56,"positive","Borrelia sp.","Y",,
"66670c53-689f-4720-9d0b-54de964e6d1a","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-09","Plate15_20240509",21.46,"positive","Ehrlichia chaffeensis","Y",,
"ca0e95ae-b106-4735-9c92-5aab7232ec23","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate46_20240516",0.00,"extractionNegative",,"Y",,
"1e3d5f32-41bb-49b0-a1db-dfb46916c43a","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-10","Plate26_20240510",20.62,"positive","Rickettsia rickettsii","Y",,
"75fd19c0-acd8-4bcf-ba19-57fb76cef7aa","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-09","Plate16_20240509",22.13,"positive","Ehrlichia ewingii","Y",,
"af1a4375-fc89-4a28-90b5-c90ad15025e3","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate90_20240524",18.77,"positive",,"Y",,
"0ab1674d-72da-4707-aa54-6c1b5ee01d5e","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate76_20240523",15.11,"positive","Dermacentor variabilis","Y",,
"004d1551-f85b-40a5-9755-8a6fb3d7000a","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate41_20240515",21.22,"positive","Anaplasma phagocytophilum","Y",,
"797a7139-adc6-444c-8077-5580cd60d2b1","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate30_20240513",20.99,"positive","Borrelia lonestari","Y",,
"3bd484dc-8a4b-4481-94ff-03aad8492159","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate95_20240524",19.82,"positive",,"Y",,
"4ade5709-38f5-418d-a999-627404fa2ec6","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate43_20240515",0.00,"mixedSampleNegative",,"Y",,
"df52f6a9-deb1-4b61-8a25-0ce6dddc0d34","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-07","Plate7_20240507",0.00,"extractionNegative",,"Y",,
"7bc8ec16-d600-479c-97ac-0de8b4e91b7b","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate93_20240524",0.00,"masterMixNegative",,"Y",,
"c80dbb2d-cfac-463e-b7b1-82b2a11e93f6","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-06","Plate5_20240506",0.00,"masterMixNegative",,"Y",,
"b6f49478-56c2-4cf3-ac37-06c39f4bcacf","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate93_20240524",20.18,"positive",,"Y",,
"b30e6a7c-5ab4-49de-9a3e-643e7c8ef7ee","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate88_20240524",20.49,"positive",,"Y",,
"bb207542-e99e-4a90-8fd0-f6ce4598147a","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate50_20240516",18.24,"positive","Ixodes scapularis","Y",,
"6ddfd938-b1c8-4837-b174-176db7c0fa43","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-10","Plate24_20240510",20.92,"positive","Borrelia sp.","Y",,
"3e14f879-20cb-40c1-978e-9bf7b1c5cb74","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate46_20240516",19.23,"positive","Amblyomma americanum","Y",,
"72841506-dcb0-4f86-bc1f-12d1a38e9fb2","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate78_20240523",17.43,"positive","Borrelia burgdorferi sensu lato","Y",,
"2f1f2e74-403c-4daa-9880-b3af7f56e400","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate79_20240523",22.17,"positive","Babesia microti","Y",,
"7e256487-3c7a-44e2-8bbc-989121ad3b90","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-20","Plate55_20240520",21.01,"positive","Francisella tularensis","Y",,
"d8cf8983-1ab9-47e9-b677-7d4472c98943","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate87_20240523",19.04,"positive",,"Y",,
"a07e9218-8abd-4ea4-a638-ebc778e4369c","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate45_20240515",20.88,"positive","Borrelia sp.","Y",,
"73aa1e63-50fd-4ef8-951c-0cfaa3f07ff0","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate85_20240523",0.00,"masterMixNegative",,"Y",,
"541ab6c1-835d-4945-84cd-92d4b33d34e5","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-10","Plate26_20240510",18.59,"positive","Amblyomma americanum","Y",,
"78db5e9b-3a9d-4d70-bf64-fdfafa7abeaa","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-10","Plate25_20240510",0.00,"masterMixNegative",,"Y",,
"7cda64ae-2d7b-42df-880f-20f9740281e6","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate91_20240524",20.09,"positive",,"Y",,
"5837436e-39b1-456c-ae6c-84fa3a70f248","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-20","Plate55_20240520",16.83,"positive","Dermacentor variabilis","Y",,
"c3d9aa98-0a71-4fca-992f-436b3c77de84","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate89_20240524",22.58,"positive","Babesia microti","Y",,
"c611ea17-c2e8-41bb-83a6-d77b977f315b","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate64_20240521",15.25,"positive","Dermacentor variabilis","Y",,
"e79c6a9d-bcd6-4783-8dd0-8d7600dfadb6","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate50_20240516",18.75,"positive","Amblyomma americanum","Y",,
"5f37146a-7025-4e0e-9d0e-bbfa8d50de6c","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-14","Plate35_20240514",17.95,"positive","Ixodes pacificus","Y",,
"9914978c-d099-48a6-93ec-cf9aead16935","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate40_20240515",17.80,"positive","Ixodes pacificus","Y",,
"efbc0323-36b2-4b2f-9d49-179560c61d03","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-09","Plate19_20240509",21.12,"positive","Borrelia lonestari","Y",,
"6166e3b2-c3b4-4138-a07b-3635cfcb41f5","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate93_20240524",19.60,"positive",,"Y",,
"c7a878c4-7ccf-476e-a260-67e8f20d8561","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate28_20240513",20.76,"positive","Rickettsia rickettsii","Y",,
"b213e626-0bb1-49c5-a668-1bacf4abecd1","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-22","Plate72_20240522",18.31,"positive","Borrelia sp.","Y",,
"de46cd92-c8db-478c-a9ab-b871b55ee614","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-10","Plate24_20240510",0.00,"extractionNegative",,"Y",,
"81f39d86-a599-490c-b837-e7710840fd01","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate68_20240521",15.89,"positive","Dermacentor variabilis","Y",,
"cc2c92d0-3159-4df2-aca4-c583dff0be31","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate85_20240523",0.00,"extractionNegative",,"Y",,
"53269c82-a84f-4bca-8539-801e528afadb","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-07","Plate9_20240507",20.69,"positive","Rickettsia rickettsii","Y",,
"febe4082-ecb1-4fb8-82f1-916c28b7c7e4","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-20","Plate52_20240520",16.85,"positive","Ixodes pacificus","Y",,
"ce0d25c8-c194-4b09-a3ae-cd621eeb072d","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate90_20240524",20.40,"positive","Borrelia miyamotoi","Y",,
"27a427ba-4063-4cc6-ace4-d1b17c0efd3d","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-09","Plate14_20240509",18.97,"positive","Ixodes scapularis","Y",,
"f69f0394-0bb2-48bb-9c05-ef6b8219e5ce","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate78_20240523",19.83,"positive","Anaplasma phagocytophilum","Y",,
"9e98f3b9-61cb-463a-909c-1d65f632c0bf","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-06","Plate2_20240506",20.07,"positive","Anaplasma phagocytophilum","Y",,
"34240c4a-522a-42e6-9b18-d24c8be0501c","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-06","Plate3_20240506",19.86,"positive","Anaplasma phagocytophilum","Y",,
"c42837c1-a92d-457b-9b5f-3ab5f371137a","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-06","Plate5_20240506",19.82,"positive","Anaplasma phagocytophilum","Y",,
"dba96205-aa89-4a96-8dd7-6fa375a04bb4","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate63_20240521",17.03,"positive","Amblyomma americanum","Y",,
"14b4a9f1-2536-48b4-bf15-3698a00b1494","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate89_20240524",19.92,"positive",,"Y",,
"80507294-c397-4f5c-ba40-6acdb1cf83cc","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-09","Plate21_20240509",18.89,"positive","Ixodes scapularis","Y",,
"8a1f4698-fe63-43e7-90ec-0576a885c2a8","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-06","Plate2_20240506",20.33,"positive","Ehrlichia chaffeensis","Y",,
"e12fe3f6-2b92-475a-b17c-e6918712e88d","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate80_20240523",0.00,"mixedSampleNegative",,"Y",,
"96caeea3-5a20-42ea-a53d-e4afc1aea152","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-09","Plate20_20240509",19.15,"positive","Amblyomma americanum","Y",,
"a3c27db3-3b86-4afa-a417-0f0e786152d8","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate44_20240515",22.48,"positive","HardTick DNA Quality","Y",,
"94074b0e-46c7-48bb-bd86-19a3d3d2f991","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate64_20240521",0.00,"mixedSampleNegative",,"Y",,
"aa6efa7a-88df-4bc4-8b35-20fbd1a4c376","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate91_20240524",19.98,"positive",,"Y",,
"8fe5ebf7-f123-40e6-b82c-423f0df19740","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate30_20240513",17.10,"positive","Dermacentor variabilis","Y",,
"26a46200-bde0-4771-ab46-9adab701567a","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate46_20240516",21.02,"positive","Borrelia sp.","Y",,
"4c20995a-4422-4c8f-9ca9-4ab1ebaa7845","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate79_20240523",17.13,"positive","Ixodes scapularis","Y",,
"9b143220-f67f-4064-bb98-279846dc410f","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate33_20240513",0.00,"extractionNegative",,"Y",,
"9a1c340e-501e-484b-acb1-ac97a0c20001","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate86_20240523",17.92,"positive","Amblyomma americanum","Y",,
"6bf13178-f0b7-4cf3-866e-36611f3c1916","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-20","Plate60_20240520",0.00,"masterMixNegative",,"Y",,
"b8846f42-9da5-4d75-aa1c-ac4ccffef3e8","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate29_20240513",21.40,"positive","Anaplasma phagocytophilum","Y",,
"21689706-753d-4919-91a8-7c771fbaaa76","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate80_20240523",22.09,"positive","Babesia microti","Y",,
"47f044c2-9d3f-4078-ac29-66ff7e038ea4","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-13","Plate31_20240513",0.00,"extractionNegative",,"Y",,
"60be83e6-9899-4b8a-a5cb-91ba58dc29ef","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-24","Plate93_20240524",19.00,"positive","Borrelia sp.","Y",,
"f614bba3-2e9c-44b7-9d91-6e0b6cab9464","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-16","Plate51_20240516",20.29,"positive","Borrelia sp.","Y",,
"8e536d59-adbb-4a22-b555-55b920eeea03","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-14","Plate35_20240514",0.00,"extractionNegative",,"Y",,
"24206ebc-6e35-4902-96a0-f13c7530a521","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-22","Plate71_20240522",0.00,"mixedSampleNegative",,"Y",,
"e7452130-4521-430a-bd45-66cb03a0b8f9","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate41_20240515",21.14,"positive","Ehrlichia chaffeensis","Y",,
"d855bd14-2987-443c-9ddf-48eb26824f0c","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate81_20240523",15.91,"positive","Ixodes pacificus","Y",,
"0d22bbf2-121a-40b7-8ed6-92c9301eb2ac","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-10","Plate24_20240510",21.65,"positive","Francisella tularensis","Y",,
"f150014b-48fe-415f-ad3d-7ec0f0c7b739","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-14","Plate35_20240514",21.10,"positive","Ehrlichia chaffeensis","Y",,
"6fdc5245-f4e5-4357-8ad8-e285783f770d","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate42_20240515",18.96,"positive","Ixodes scapularis","Y",,
"1515d24d-2b02-48c8-8b8f-98e359d020d8","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-20","Plate60_20240520",20.10,"positive","Ehrlichia chaffeensis","Y",,
"fdbefe7e-eabf-4320-ba2b-ebf5bf156f8c","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-23","Plate78_20240523",15.31,"positive","Dermacentor variabilis","Y",,
"d8350dea-1596-4f39-a3fc-19f3fef4f52e","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-21","Plate65_20240521",16.26,"positive","Ixodes pacificus","Y",,
"d996fb94-345d-4a66-9e9e-87f1d42fb207","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-22","Plate71_20240522",20.42,"positive","Borrelia mayonii","Y",,
"c0221051-81f6-4bb1-80de-9d5649702e00","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-15","Plate44_20240515",19.02,"positive","Amblyomma americanum","Y",,
"cab1d80a-569e-482d-bfb9-fa51f75352a7","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-14","Plate37_20240514",0.00,"extractionNegative",,"Y",,
"bc9f3c6c-97ba-409a-826c-8260a5751356","2024-06-03T18:22Z","2024-06-03T18:22Z","University of Massachusetts Laboratory of Medical Zoology","2024-05-09","Plate20_20240509",17.38,"positive","Dermacentor variabilis","Y",,
