bio_1_mean,bio_2_mean,bio_3_mean,bio_4_mean,bio_5_mean,bio_6_mean,bio_7_mean,bio_8_mean,bio_9_mean,bio_10_mean,bio_11_mean,bio_12_mean,bio_13_mean,bio_14_mean,bio_15_mean,bio_16_mean,bio_17_mean,bio_18_mean,bio_19_mean,Species,range_size_deg2
16.31427,9.860666,80.85331,61.02809,22.539,10.34325,12.195749,16.385792,15.964625,16.972792,15.511042,2463.0,368.0,48.0,58.955055,1028.0,173.0,688.0,408.0,Bolitoglossa diminuta,0.0
23.202063,9.737346,67.730225,153.1873,30.615627,16.234951,14.380674,24.18765,22.958393,24.782797,21.141008,1778.7,258.5,43.4,54.331165,699.7,152.6,435.7,311.6,Bolitoglossa dofleini,4.047656011280027
23.038181,10.196929,68.34713,150.20332,30.8316,15.916351,14.915251,24.055399,23.002033,24.639933,21.027302,1633.4,251.0,35.0,57.186626,658.4,127.6,407.6,229.8,Bolitoglossa dunni,0.5274076141359962
20.13361,11.367595,81.634636,57.96879,26.763676,12.83775,13.925924,20.259346,19.348907,20.734869,19.348112,3138.4,575.6,25.0,79.77819,1431.9,104.8,1027.6,111.4,Bolitoglossa engelhardti,0.35264476950000184
23.256052,9.004611,79.46255,71.73394,29.202555,17.873335,11.329222,23.340584,23.826422,24.224354,22.42231,3467.3333,383.22223,135.88889,29.612864,1078.8889,487.66666,617.2222,959.8889,Bolitoglossa epimela,0.06552206331400012
16.458735,13.351962,70.074844,151.6753,25.4194,6.3627996,19.0566,17.59675,14.582754,17.98946,14.354381,1160.1,232.4,10.9,87.312805,574.5,39.5,432.1,39.5,Bolitoglossa hartwegi,0.05298246122400018
17.261986,8.509954,91.44649,23.44189,21.951601,12.64585,9.30575,16.923792,17.357283,17.469692,16.923792,1970.7,263.6,98.7,30.481699,647.0,358.3,516.1,647.0,Bolitoglossa hiemalis,0.00010166773499996433
13.559168,8.434626,89.527664,28.474142,18.289,8.86775,9.421249,13.3063755,13.548459,13.88175,13.218126,2318.0,315.0,75.0,38.055126,755.0,301.0,671.0,672.0,Bolitoglossa hypacra,0.0022738250399996934
26.150604,6.1324162,72.35036,63.487804,30.56025,22.08425,8.476,26.066875,25.935165,27.034542,25.416876,1753.0,320.0,10.0,82.678986,849.0,49.0,254.0,173.0,Bolitoglossa insularis,3.396799999981012e-05
18.839373,11.319157,71.42474,133.62108,26.714802,10.858701,15.856099,19.743872,18.532433,20.233465,17.00441,2861.8,422.5,87.5,57.957573,1177.5,278.5,697.5,360.9,Bolitoglossa lincolni,3.0964778745600054
21.16277,9.9858675,67.15135,149.03592,28.541946,13.67485,14.867101,21.774742,21.200293,22.822916,19.11655,1539.2,215.8,20.4,58.127125,597.6,89.2,408.2,183.8,Bolitoglossa longissima,0.01722519772500026
22.914734,8.421761,90.88066,26.7324,27.689566,18.426453,9.263112,22.876728,22.988161,23.260464,22.598934,4289.4,481.2,212.7,25.717533,1322.8,784.6,1103.0,1209.5,Bolitoglossa medemi,15.72724148424002
26.413183,6.9186106,70.419815,78.160805,31.664999,21.839401,9.8256,26.318537,26.101665,27.522959,25.547735,1562.5,335.5,5.1,94.005775,823.7,23.9,239.8,93.2,Bolitoglossa mombachoensis,0.0233790366120003
17.524828,12.298515,77.09082,79.992455,25.190527,9.117975,16.07255,17.844961,16.428167,18.345867,16.424871,2439.4,456.0,16.8,83.337875,1121.0,72.9,848.6,94.0,Bolitoglossa morio,1.0914732393659956
19.472729,10.301317,87.165504,29.784351,25.48935,13.663724,11.825625,19.279516,19.376642,19.811733,19.136648,1695.1,245.1,48.4,42.82241,594.0,198.8,391.8,489.3,Bolitoglossa nicefori,0.355050587471991
16.767052,9.916333,80.564095,58.234154,23.07275,10.76425,12.3085,16.732864,16.539146,17.443085,16.032396,2545.75,421.25,41.25,64.73992,1094.5,139.0,524.0,392.75,Bolitoglossa nigrescens,1.1336666383700014
16.55166,12.292906,71.50745,123.90636,25.026625,7.82625,17.200375,17.356396,15.696313,17.831709,14.835751,2161.5,342.0,54.0,68.113914,900.0,175.5,590.0,219.5,Bolitoglossa nussbaumi,0.0
24.113405,9.38994,66.1967,159.98143,31.155163,16.974745,14.18042,24.846527,23.956444,25.74108,21.952831,1866.7,271.5,47.4,52.236145,735.3,174.2,483.3,360.8,Bolitoglossa nympha,5.0994384215499835
21.33721,12.679986,71.02735,135.86339,30.318583,12.414584,17.904001,22.019827,20.37416,22.875055,19.50339,1070.6666,220.83333,10.0,90.504456,546.6667,40.166668,342.0,60.0,Bolitoglossa oaxacensis,2282.387046714684
22.699104,11.812395,77.67381,83.68237,30.0686,14.769777,15.298825,22.961248,21.825632,23.645498,21.590021,2624.1,488.5,17.2,86.41235,1268.7,71.9,661.4,116.5,Bolitoglossa occidentalis,5.655430908971991
23.568207,8.8892565,68.216774,141.87454,30.164783,17.133823,13.030962,24.579086,23.389715,25.002535,21.626415,2707.1,455.5,74.1,59.577515,1191.8,239.7,682.9,343.0,Bolitoglossa odonnelli,0.6448585724679977
20.646864,11.884021,81.37511,55.83143,27.5965,12.9925,14.604,20.72925,19.881834,21.254917,19.881834,3218.0,570.0,31.0,76.453575,1443.0,111.0,1077.0,111.0,Bolitoglossa omniumsanctorum,0.0
21.542057,11.39184,71.61951,133.2996,29.928299,14.0239,15.904399,21.968853,21.703497,23.075974,19.816097,1806.1,301.1,30.2,66.09827,781.4,121.3,488.0,247.1,Bolitoglossa oresbia,0.018790317747999198
12.538753,7.879225,78.48295,49.74889,16.923563,6.8864007,10.037163,12.840149,11.845845,12.964684,11.818067,949.6667,137.0,12.5,58.312504,378.83334,48.333332,303.5,55.0,Bolitoglossa orestes,6.95361183332099
19.956995,10.583452,76.628494,77.34535,26.827108,13.016108,13.810999,20.380917,19.01866,20.796286,18.923643,1470.5714,310.85715,2.2857144,98.11182,758.2857,12.571428,242.71428,41.142857,Bolitoglossa pacaya,0.01171088942100015
16.444141,9.716236,86.2719,38.130554,22.287374,11.016125,11.27125,16.126062,16.607353,16.784458,15.879875,2021.6,250.2,108.0,27.866674,685.2,340.3,401.9,655.8,Bolitoglossa palmata,3.046164394910024
26.41102,7.599508,83.66561,43.00342,31.139172,22.056004,9.083174,25.932156,26.958334,26.983643,25.930792,2682.2,455.4,71.9,65.50179,1269.1,235.0,321.0,1267.2,Bolitoglossa paraensis,0.06679530077500058
24.479448,9.571312,88.145805,37.24627,30.191748,19.33325,10.8585,24.08025,24.382915,24.773708,23.907085,2597.0,341.0,117.0,33.2763,872.0,430.0,594.0,822.0,Bolitoglossa phalarosoma,0.0029249482559993156
21.928501,10.247721,62.733887,194.00581,30.070486,13.749988,16.320501,22.998756,21.257595,23.923023,19.195705,2241.9,372.1,45.7,63.99704,997.7,167.2,597.5,313.2,Bolitoglossa rufescens,29.643367795703977
24.90794,11.187877,78.455,61.28961,31.770502,17.4967,14.273801,24.853786,24.219913,25.661053,24.166607,3103.3,572.3,15.6,83.99511,1466.7,74.0,526.1,188.0,Bolitoglossa salvinii,0.26943107247800147
22.156134,8.85967,80.28139,56.388634,27.259033,16.222876,11.036159,21.986208,21.663546,22.804544,21.434565,1423.1,271.5,11.2,71.91862,643.4,49.6,444.5,75.5,Bolitoglossa savagei,0.026467566086000597
24.56676,8.867739,89.861115,30.793596,29.630026,19.754723,9.875306,24.341042,24.761513,24.933764,24.159819,3754.5557,427.0,181.33333,25.314598,1137.2222,632.55554,890.3333,1095.1111,Bolitoglossa silverstonei,1.9832830402000061
21.181293,8.265768,85.99174,41.182415,26.142227,16.528675,9.613551,21.604008,20.896116,21.763208,20.76318,2121.4,341.4,49.3,66.15318,991.2,181.2,891.5,240.8,Bolitoglossa sima,0.39507277176999905
20.097569,11.890688,68.48442,143.69643,28.815548,11.456976,17.358576,21.06254,18.910595,21.684391,18.10203,2142.4,383.5,34.3,78.81877,1036.9,126.1,580.4,159.6,Bolitoglossa stuarti,0.07275111740800023
22.828106,10.840376,72.230644,101.56939,30.676249,15.668249,15.008,23.238708,21.7085,24.099543,21.544209,1226.0,247.0,1.0,96.02293,635.0,12.0,169.0,27.0,Bolitoglossa suchitanensis,3.7850999999947986e-05
20.412012,10.4852495,56.94483,264.93478,29.152075,10.7981,18.353975,22.351093,17.632452,23.146957,16.749868,1804.3,354.9,54.2,68.47824,849.3,164.7,547.2,180.1,Chiropterotriton arboreus,0.8019514415699937
19.529327,13.008871,59.921154,330.06876,29.607952,7.8511496,21.7568,22.39874,15.25815,22.878859,14.9735155,851.2,158.4,13.0,77.742485,431.6,55.4,352.0,55.6,Chiropterotriton cracens,0.08120063080772988
16.937794,13.524587,60.5054,274.90533,28.03635,5.6836,22.352749,18.64246,14.531759,19.874928,13.267532,439.4,80.2,8.2,75.118996,218.4,32.2,134.2,34.0,Chiropterotriton multidentatus,0.06754922317499726
19.263414,11.54628,65.74972,178.90797,27.849287,10.2883215,17.560963,20.40193,18.882374,21.072529,16.774088,1934.4286,316.42856,52.57143,58.39109,814.1429,186.28572,463.7143,255.71428,Cryptotriton alvarezdeltoroi,0.007021890006000211
15.787187,12.5199995,70.00085,141.91603,24.585752,6.70025,17.8855,16.875166,14.528251,17.271624,13.810208,2047.0,362.0,40.0,75.038635,966.0,129.0,582.0,148.0,Dendrotriton chujorum,0.0007129800289999683
13.072886,13.293134,69.81565,141.65205,22.321152,3.2800498,19.041101,14.126833,11.214483,14.499723,11.070875,1637.4,299.6,27.2,77.17629,764.4,89.0,516.4,92.8,Dendrotriton cuchumatanus,0.013709013225999787
22.03944,12.310999,72.17882,136.38521,30.18375,13.1275,17.05625,22.880459,20.152164,23.469667,20.152164,1029.0,219.0,4.0,103.33003,599.0,17.0,301.0,17.0,Dendrotriton megarhinus,0.00015647725637983002
16.020697,12.303195,70.95723,139.91515,24.426174,7.0871,17.339075,17.105007,15.559929,17.439392,14.062416,2231.5,373.4,49.8,71.08047,1025.9,166.3,608.7,197.1,Dendrotriton rabbi,0.14682466169999758
21.427032,11.184396,71.11116,137.627,29.716074,13.994051,15.722025,22.076654,21.610743,22.993223,19.63499,1802.2,305.5,29.9,66.69021,782.9,118.7,486.4,247.5,Dendrotriton sanctibarbarus,0.029898492304999854
17.094975,9.905398,80.36332,64.024155,23.447926,11.12475,12.323174,17.140314,16.87589,17.805828,16.262959,2837.6,394.8,55.3,53.494484,1100.4,213.4,701.7,566.2,Nototriton abscondens,0.09077445572000069
22.490396,10.781115,68.40531,157.80289,30.719025,14.953323,15.765698,23.165085,22.032175,24.26289,20.393091,1298.7,209.3,22.8,59.875893,531.0,99.3,350.5,170.7,Nototriton barbouri,0.023844908182109294
24.72353,9.647906,68.235,152.60394,31.931236,17.806921,14.124315,25.907139,24.447416,26.259167,22.668669,2120.0,309.0,59.0,49.82365,803.5,201.5,591.0,377.0,Nototriton brodiei,0.10000987549799857
20.668802,9.193937,76.626686,71.538765,27.055216,15.05625,11.998964,20.451822,21.201862,21.644268,19.869995,2881.4285,426.85715,57.57143,56.332355,1189.7142,212.42857,400.2857,563.0,Nototriton gamezi,0.0030539711999997866
22.910793,8.188958,74.82088,69.78344,28.706,17.76125,10.94475,22.863543,23.314375,23.804417,22.055708,2694.0,366.0,39.0,50.670357,1013.0,180.0,296.0,675.0,Nototriton guanacaste,0.0
21.43121,10.449176,65.339035,168.13274,29.59815,13.6103,15.987851,21.92655,21.0318,23.330008,19.173214,1345.0,209.0,22.0,60.36029,544.2,90.4,386.4,148.0,Nototriton lignicola,0.03731098463999934
21.49242,11.3220415,71.78601,133.41072,29.803574,14.0366745,15.766901,22.046087,21.637247,23.020891,19.763063,1861.7,307.2,32.2,65.24125,808.3,127.2,490.8,264.0,Nototriton limnospectator,0.042734210249999
18.197226,9.863892,80.04425,66.468956,24.5646,12.249,12.315599,18.29061,18.041067,18.963917,17.354876,2889.8,400.4,64.6,52.17157,1096.0,232.6,717.4,613.0,Nototriton richardi,0.007334865599999072
22.445913,9.73202,67.41291,160.27104,29.8025,15.363833,14.438667,22.78832,22.800917,24.170334,20.284487,1373.0,195.66667,33.666668,48.59949,522.0,133.33333,309.66666,247.0,Nototriton tomamorum,0.006302388444999529
24.292303,10.283331,78.79316,70.796,31.136347,18.095293,13.041056,23.950949,24.392574,25.29503,23.519987,3009.6,498.8,39.6,63.575554,1289.4,147.3,549.2,771.4,Oedipina alleni,1.6164470556869956
20.284666,8.743709,78.58453,58.595802,25.90975,14.78325,11.1265,20.171625,20.628416,21.043959,19.58529,3281.0,488.0,57.0,44.86595,1201.0,331.0,557.0,784.0,Oedipina fortunensis,0.0
17.277206,9.671063,78.49367,59.484795,23.516201,11.194975,12.321225,17.175343,17.090332,17.998077,16.561451,2894.5,491.6,65.7,59.011086,1187.9,204.7,541.8,527.7,Oedipina grandis,0.0069534000000005414
22.013817,10.852751,68.82367,152.80222,30.2445,14.4795,15.764999,22.76072,21.771927,23.731178,19.99575,1536.5,248.75,27.25,62.07367,647.75,109.25,415.0,186.75,Oedipina leptopoda,0.5481181355999983
21.894491,9.71581,70.89168,109.572266,28.766201,15.05945,13.706749,22.336258,21.910395,23.145367,20.40815,1717.0,260.7,26.2,61.385155,725.6,112.2,443.5,213.8,Oedipina nica,0.10500825059999809
24.311941,10.068222,68.59631,152.74774,31.908997,17.23601,14.672987,25.51715,24.07926,25.869392,22.257208,1795.6666,258.55554,46.444443,50.772022,682.3333,163.55556,477.66666,305.0,Oedipina tomasi,0.06876458735999605
20.24825,13.716986,71.33901,133.48856,29.789276,10.5549,19.234375,20.70618,19.29545,21.878323,18.512238,1287.2,260.9,6.9,104.31465,772.0,28.4,346.6,33.2,Pseudoeurycea amuzga,0.036717775248000205
12.371084,15.820233,70.35468,166.95906,22.9628,0.497325,22.465475,13.399805,10.190641,14.264687,10.110891,778.3,145.5,11.4,79.13849,390.4,38.8,262.9,41.2,Pseudoeurycea gadovii,0.5969770510060027
19.41238,11.996382,77.917015,79.002884,26.719126,11.298124,15.4210005,19.74303,18.341568,20.255882,18.333506,2381.5,446.8,15.6,86.24156,1135.3,61.4,739.4,72.1,Pseudoeurycea goebeli,0.5769540656100025
12.082238,13.849754,67.92212,183.43857,21.5524,1.1589749,20.393423,13.584936,11.372446,13.894051,9.512054,968.6,208.0,9.8,95.50134,563.4,40.9,436.1,47.7,Pseudoeurycea longicauda,0.06346010223500155
19.989822,12.698062,71.89991,125.6332,28.858753,11.198,17.66075,20.35296,20.251919,21.513624,18.319626,1203.0,247.0,5.0,103.235435,729.0,24.0,294.0,33.0,Pseudoeurycea mixcoatl,0.0
23.389782,9.954956,58.99602,219.25912,31.927164,15.131999,16.795166,24.497562,22.417858,25.66445,20.314337,2116.6,379.2,31.7,72.45865,998.8,122.0,585.8,255.7,Pseudoeurycea orchimelas,1.2912065933400023
17.166882,11.233954,63.424202,180.02325,26.180176,8.463901,17.716274,17.636196,16.500565,19.392696,14.867137,1904.1,339.8,31.5,81.14054,987.1,106.6,433.3,184.9,Pseudoeurycea papenfussi,0.004029219039998824
17.160019,11.501717,63.45384,182.82034,26.425573,8.294352,18.131222,17.593004,16.212881,19.43453,14.828695,1765.5,317.8,27.9,82.5706,925.3,93.2,411.7,173.5,Pseudoeurycea unguidentis,0.020369561136000327
23.110334,9.273196,58.313366,214.05704,31.136072,15.270842,15.86523,24.100063,22.263954,25.331404,20.107584,2296.4,407.8,32.7,70.038795,1066.1,132.5,649.1,309.9,Pseudoeurycea werleri,0.8496606288559942
19.160965,10.74389,62.663197,187.99344,27.75375,10.596901,17.15685,19.94654,19.289057,21.363373,16.686028,2563.5,454.7,49.4,76.858765,1300.4,168.4,554.5,235.2,Thorius arboreus,0.023654437266000965
15.354385,11.133324,65.11662,160.9836,24.22025,7.1076255,17.112623,15.535846,14.593805,17.41127,13.328616,1266.0,232.8,17.8,82.957794,653.6,57.4,331.1,115.2,Thorius boreas,0.055080334020001225
12.989139,13.946919,70.368866,162.81113,22.87405,3.019375,19.854675,13.813517,11.155826,14.880022,10.840342,796.7,152.3,13.1,82.27961,403.8,45.3,248.5,46.5,Thorius dubitus,0.16574999999999668
18.975075,11.78522,74.90228,108.79708,26.5764,10.8325,15.743901,19.51506,18.929722,20.148575,17.427902,1387.0,290.2,6.8,100.24371,819.7,29.0,324.5,46.4,Thorius grandis,0.009537727124838826
19.841213,12.462283,72.4399,123.48562,28.46275,11.2203245,17.242426,20.21965,20.05489,21.310196,18.204405,1237.3,255.3,5.4,102.173294,741.8,25.2,299.6,36.5,Thorius omiltemi,0.07313886855600096
16.049389,12.570734,69.83146,139.78224,25.017052,7.0313005,17.985748,16.696564,14.751567,17.753635,14.229776,868.5,178.9,7.6,90.99524,474.8,27.4,285.8,43.4,Thorius pulmonaris,0.4643625259260002
15.025078,12.083684,66.08452,170.70947,24.183624,5.9653997,18.218225,15.787195,13.922885,16.95675,12.74828,1396.3,245.9,25.9,75.324295,681.5,89.2,389.1,141.0,Thorius spilogaster,0.6996150010000053
14.262851,12.636937,37.94469,789.66797,30.796072,-2.5113,33.307373,13.243213,18.292305,23.784296,4.2620625,1437.2,157.7,87.5,16.814224,419.1,288.9,327.4,386.6,Aneides aeneus,24.941105120897994
13.396093,11.875327,36.782646,775.85876,29.355825,-2.9194999,32.275326,9.893237,18.988262,22.724966,3.5212917,1517.9,163.8,97.8,15.189096,427.3,310.1,344.9,404.3,Desmognathus abditus,1.3151784979979904
19.302393,12.730523,44.214973,629.88025,32.805077,4.01435,28.790726,26.692541,15.777571,26.692541,11.2894,1497.3,184.0,81.3,25.600513,494.4,265.4,494.4,354.3,Desmognathus apalachicolae,0.08647324832000348
12.022619,12.64982,35.77907,860.34503,29.819427,-5.5654,35.384823,20.624125,4.0974874,22.384293,1.105525,1066.4,110.9,69.4,14.996935,314.3,226.9,301.8,229.3,Desmognathus fuscus,21.07811972173497
11.66787,12.447557,39.393135,728.6562,27.331427,-4.284625,31.616049,9.128301,12.132205,20.447378,2.4715831,1503.5,156.5,100.5,11.760662,426.2,330.0,373.9,380.7,Desmognathus quadramaculatus,9.915931451184008
11.944328,13.326311,41.168865,732.3914,27.979776,-4.355725,32.3355,8.502996,14.53063,20.76915,2.717692,1548.5,160.2,95.3,12.752807,431.6,329.9,396.8,398.7,Desmognathus santeetlah,0.5427380519050043
13.507807,12.987444,57.14099,387.35605,25.93332,2.6883645,23.244955,11.083164,17.152617,18.391102,8.951992,730.1,147.0,3.4,86.46155,384.3,16.0,39.4,373.0,Ensatina eschscholtzii,59.22292053763804
12.862384,12.749216,39.74664,729.6809,28.766577,-3.3098,32.076378,10.992954,9.148108,21.7291,3.6731377,1382.0,140.3,101.6,9.77984,371.4,317.4,361.2,329.3,Plethodon amplus,0.06915104673499878
12.196023,12.038571,34.461983,861.85974,29.882977,-5.1019635,34.98494,20.609175,1.3275868,22.644596,1.3275868,1025.8,101.9,67.7,12.339308,288.8,216.9,281.2,216.9,Plethodon cinereus,17.171409940110976
15.694252,12.5856495,38.135338,773.09125,31.975174,-1.0267,33.001873,12.770821,16.332928,25.100683,5.974262,1184.3,118.5,76.2,12.170153,323.0,270.5,320.9,290.5,Plethodon cylindraceus,0.10011045863199876
15.46465,12.808911,39.22174,763.89014,31.580097,-1.0978,32.6779,8.988497,19.450695,24.666718,5.7952375,1394.2,159.4,81.1,18.977354,417.1,271.9,321.2,384.9,Plethodon glutinosus,17.573047714832
12.712018,12.396484,37.02478,801.6449,29.576248,-3.904675,33.480927,20.507221,2.630167,22.46352,2.630167,1082.3,107.3,76.8,11.0214615,301.7,235.1,291.1,235.1,Plethodon hubrichti,0.03423357748399885
15.246286,12.91729,37.00329,805.6323,32.42223,-2.4860249,34.90825,15.05737,4.9939246,24.925526,4.9939246,1351.2,167.0,71.4,22.81232,418.6,267.3,297.8,267.3,Plethodon ouachitae,0.0967371101760017
14.670909,12.915705,39.064632,775.0729,31.144476,-1.91665,33.061127,6.4813414,20.233273,24.06192,4.8941045,1471.7,165.4,90.2,16.660671,436.5,303.6,327.8,407.5,Plethodon petraeus,0.02771709889200183
10.1506405,12.448163,36.544163,809.8128,27.389349,-6.660525,34.049873,18.027283,-0.028887505,19.939747,-0.028887505,997.4,98.7,64.6,14.088824,286.0,199.3,279.6,199.3,Plethodon punctatus,0.07597176496800159
11.517419,12.2168,36.008724,823.29553,28.395473,-5.57585,33.97132,16.961092,8.231675,21.400679,1.0543083,1189.8,123.3,77.5,14.224108,344.3,257.7,328.5,263.8,Plethodon richmondi,7.439182183728028
9.914037,15.176544,49.30876,587.1042,29.147,-1.629825,30.776825,3.8185544,17.31878,17.590918,3.4349046,962.8,172.4,9.9,73.43207,484.7,51.4,55.5,453.3,Plethodon stormi,0.03233863027199639
10.639373,12.160121,34.830864,860.35,28.1221,-6.7743506,34.896446,19.991526,-0.28141248,20.971226,-0.28141248,1091.8,116.0,73.1,14.263982,320.4,232.9,316.5,232.9,Plethodon wehrlei,3.9497864934449916
15.5036955,7.097705,31.445484,579.1461,28.578655,6.0109453,22.567715,13.128847,22.91988,23.012764,9.21826,528.2,81.8,6.3,50.114723,212.4,42.3,57.7,189.1,Speleomantes flavus,0.03459136999999968
15.604101,12.9898405,39.02708,770.8414,32.1167,-1.1682501,33.28495,21.315107,12.787504,24.981007,5.9045496,1226.5,128.9,81.6,14.691641,358.4,263.2,341.3,299.5,Eurycea chamberlaini,8.43411384691202
16.788525,12.88573,40.693306,724.1427,32.267197,0.5271,31.7401,14.972265,17.897408,25.486246,7.6321,1428.7,159.3,87.7,17.97978,431.3,288.0,365.0,379.0,Eurycea guttolineata,80.17233517434596
13.634733,12.670769,34.376358,889.8633,31.784174,-5.13865,36.92282,16.39224,3.7477372,24.311205,2.2039917,1123.1,128.4,55.7,22.21091,340.6,199.1,282.7,211.5,Eurycea longicauda,30.96118021210202
13.290431,12.744024,35.661156,867.73456,30.991821,-4.819675,35.8115,13.995272,11.188217,23.694641,2.1845918,1231.1,131.5,74.3,17.187511,362.1,246.9,308.8,283.1,Eurycea lucifuga,50.38655693945899
19.74557,12.958204,40.336346,706.54675,35.1845,3.06045,32.124046,23.363733,12.387934,28.0668,10.677584,883.0,126.2,48.0,34.02708,305.8,157.6,217.0,163.4,Eurycea rathbuni,0.02737756990999896
19.075489,13.004473,43.897377,651.32385,33.0999,3.4739003,29.626001,23.725521,17.206072,26.735088,10.777018,1407.9,165.1,70.8,23.128654,441.8,259.6,437.9,369.5,Eurycea wallacei,1.155723764575999
13.057966,13.228244,40.55726,740.9668,29.215626,-3.3980498,32.613678,9.764542,14.638742,22.024261,3.7260165,1490.1,153.4,100.5,11.511983,416.8,328.6,375.6,379.2,Eurycea wilderae,4.985093483448011
15.597455,12.556997,38.71949,755.4508,31.635574,-0.80365,32.43922,8.487008,17.682583,24.733715,6.040042,1373.2,148.2,88.9,15.271086,402.9,286.7,331.1,370.5,Pseudotriton ruber,16.247584760000045
8.669883,9.293864,43.13618,457.5401,21.583738,0.035461538,21.548279,3.8719869,14.2881565,14.588644,3.5197701,2203.5,358.7,44.2,61.835693,1001.5,169.0,187.8,936.3,Rhyacotriton olympicus,0.36270443954999854
11.129709,10.451681,53.124737,355.3648,22.584967,2.8280349,19.756931,7.5812087,15.265114,15.792414,7.1657395,1752.0,299.0,13.4,74.01968,849.7,76.7,87.1,799.2,Rhyacotriton variegatus,2.773990642639998
16.517012,7.0115023,24.155369,812.70233,30.900015,1.878581,29.021435,24.130543,8.910175,26.273403,6.4489427,1271.0,175.1,45.4,41.62287,437.6,161.7,429.5,171.9,Echinotriton chinhaiensis,0.12273214359500048
16.925898,7.1778283,27.319489,701.7618,29.93311,3.6605878,26.272522,19.452679,10.35815,25.28503,8.253166,1607.9,245.0,38.6,54.633778,613.4,144.2,550.0,174.2,Hypselotriton fudingensis,0.030143153561999734
19.36587,7.6228037,33.645607,552.19476,29.551147,6.8933,22.657848,24.448826,13.726418,25.472422,12.116533,1677.4,259.2,31.7,61.729168,714.8,116.9,702.2,156.4,Hypselotriton orphicus,0.34019999999999445
20.743525,9.487455,52.632347,290.04584,27.9452,9.925349,18.01985,23.344307,16.870373,23.363949,16.630154,1728.9,398.6,4.9,99.572426,1020.8,28.6,928.7,31.8,Laotriton laoensis,0.6896481395399985
14.024454,9.03634,33.82942,662.39954,28.636175,1.9399078,26.69627,12.209128,18.706753,22.371286,6.2749624,745.0,118.0,16.4,52.748985,317.2,60.1,84.7,267.1,Lissotriton graecus,77.374944376464
11.218966,7.655431,38.513298,457.2578,22.485111,2.5908294,19.894283,7.580107,14.052355,17.07727,6.0194316,945.2,116.6,42.4,28.859507,325.5,146.0,164.8,296.1,Lissotriton helveticus,155.69669952200098
13.587949,8.271812,33.491825,610.7497,27.203302,2.5672,24.6361,10.505068,21.308008,21.308008,6.602458,846.5,120.4,27.1,41.5135,320.4,95.4,95.4,268.4,Lissotriton italicus,9.087956616158019
12.198042,8.729538,34.593796,628.2443,25.687881,0.42221403,25.265665,5.9655056,18.531963,19.878607,4.647648,788.4,108.6,38.6,34.805443,283.8,125.2,136.0,236.6,Lissotriton kosswigi,1.0478260485780062
11.932977,7.6718197,27.258438,749.04877,26.751907,-1.3811275,28.133034,4.6323533,20.919935,21.412888,3.1103773,780.3333,116.77778,47.555557,31.519386,286.33334,150.66667,159.11111,268.33334,Lissotriton lantzi,0.3955393363169981
16.22981,7.6779184,41.783813,377.36224,26.289356,7.918888,18.37047,12.504089,20.724289,21.116707,11.786089,690.8,111.4,6.4,63.441822,311.6,33.4,40.9,292.5,Lissotriton maltzani,0.9865151932019975
5.625024,8.2017145,30.294186,712.87366,19.704823,-7.3565254,27.06135,13.849966,-2.4739625,14.15612,-3.373925,1014.8,138.3,52.9,35.34004,379.3,165.4,378.8,180.4,Lissotriton montandoni,5.834288680661993
9.324234,7.629168,32.234627,608.6095,22.73713,-1.2641197,24.001247,10.325432,5.983713,17.07423,2.2477858,747.8,82.4,42.8,21.35909,232.7,143.5,180.3,184.2,Lissotriton vulgaris,302.20062527657
11.397659,10.433336,29.714304,916.80273,30.608252,-4.7469745,35.355225,4.6618752,20.246971,22.642876,0.26848334,743.7,119.2,12.0,67.5413,331.6,40.1,48.6,284.5,Neurergus crocatus,549.5492121550199
19.657215,14.508017,37.221745,920.57697,40.728752,1.761,38.96775,8.659487,30.372128,30.812555,8.267467,419.8,81.7,0.0,94.45891,228.9,0.6,1.9,227.0,Neurergus kaiseri,0.6227581119499996
22.821499,9.739233,40.261436,520.52185,33.819828,9.750715,24.069113,26.683681,18.665548,28.658192,15.85758,684.2,145.9,19.8,56.58207,280.4,98.2,181.0,113.9,Notophthalmus meridionalis,0.3264915959660009
17.064285,12.599477,40.50949,720.70667,32.19708,0.9126259,31.284458,17.241278,18.216434,25.666082,7.944064,1399.6,158.5,78.7,20.189718,434.3,272.3,390.3,364.2,Notophthalmus viridescens,169.02918248367993
7.8420157,8.973066,31.45427,723.69354,22.98491,-5.4768076,28.461716,4.47872,4.386568,16.691864,-0.94887555,1171.6,135.5,70.3,22.758368,372.4,232.5,271.5,294.4,Ommatotriton ophryticus,27.255906740168975
14.0054455,7.5763383,27.489573,739.95764,27.427624,-0.13415,27.561773,21.182028,4.5541167,22.74315,4.5541167,1239.5,204.1,28.7,60.460735,554.0,99.2,501.4,99.2,Paramesotriton caudopunctatus,0.027299236029000383
19.298939,8.866169,36.601128,594.90405,30.614498,5.87295,24.74155,25.611456,11.638437,25.925833,11.459467,1430.8,289.9,12.7,86.32399,769.0,59.1,768.2,62.1,Paramesotriton deloustali,28.126677816381104
22.01135,5.933839,30.20314,511.5376,30.786697,11.1501045,19.636593,27.566772,16.912888,27.566772,15.256706,2047.2,364.0,25.8,77.37974,1024.6,91.6,1024.6,104.8,Paramesotriton hongkongensis,0.10404321047999922
