sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.708;-10.646;8.406;2.943;-9.353;-0.088;-0.444;-3.336;-0.312;0.7621;-3.0747;-2.6097;3.0;-30.54;36.23;14.1;152.59;78.06;-93.22;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123113;2020-02-12 14:03:55:913
-0.708;-10.646;8.406;2.943;-9.353;-0.088;6.928;2.747;-9.954;0.7621;-3.0747;-2.6097;3.0;-30.54;36.23;14.1;152.59;78.06;-93.22;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123122;2020-02-12 14:03:55:922
-8.885;-13.902;2.565;2.943;-9.353;-0.088;6.928;2.747;-9.954;2.7888;-2.3558;1.2587;3.0;-32.57;34.62;14.7;152.59;78.06;-93.22;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123133;2020-02-12 14:03:55:933
-8.885;-13.902;2.565;2.608;-9.443;0.429;6.928;2.747;-9.954;2.7888;-2.3558;1.2587;3.0;-32.57;34.62;14.7;152.59;78.06;-93.22;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123143;2020-02-12 14:03:55:943
-8.885;-13.902;2.565;2.608;-9.443;0.429;6.928;2.747;-9.954;2.7888;-2.3558;1.2587;3.0;-32.57;34.62;14.7;152.59;78.06;-93.22;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123152;2020-02-12 14:03:55:952
-8.885;-13.902;2.565;2.608;-9.443;0.429;15.245;5.858;5.733;2.7888;-2.3558;1.2587;3.0;-35.34;32.64;14.58;137.07;74.36;-80.66;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123162;2020-02-12 14:03:55:962
-12.312;-16.755;-0.44;2.608;-9.443;0.429;15.245;5.858;5.733;0.2234;1.2655;5.2599;3.0;-35.34;32.64;14.58;137.07;74.36;-80.66;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123173;2020-02-12 14:03:55:973
-12.312;-16.755;-0.44;0.728;-9.757;0.65;15.245;5.858;5.733;0.2234;1.2655;5.2599;3.0;-35.34;32.64;14.58;137.07;74.36;-80.66;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123182;2020-02-12 14:03:55:982
-12.312;-16.755;-0.44;0.728;-9.757;0.65;8.847;1.66;-0.02;0.2234;1.2655;5.2599;3.0;-37.73;30.72;15.24;137.07;74.36;-80.66;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123192;2020-02-12 14:03:55:992
-5.897;-6.74;-0.478;0.728;-9.757;0.65;8.847;1.66;-0.02;0.3006;1.2235;5.2648;3.0;-37.73;30.72;15.24;137.07;74.36;-80.66;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123202;2020-02-12 14:03:56:002
-5.897;-6.74;-0.478;0.728;-9.757;0.65;8.847;1.66;-0.02;0.3006;1.2235;5.2648;1.0;-37.73;30.72;15.24;137.07;74.36;-80.66;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123213;2020-02-12 14:03:56:013
-5.897;-6.74;-0.478;-0.834;-9.744;0.725;8.847;1.66;-0.02;0.3006;1.2235;5.2648;1.0;-39.23;29.04;16.19;17.46;83.53;49.0;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123222;2020-02-12 14:03:56:022
-5.897;-6.74;-0.478;-0.834;-9.744;0.725;0.991;-1.667;1.293;0.3006;1.2235;5.2648;1.0;-39.23;29.04;16.19;17.46;83.53;49.0;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123232;2020-02-12 14:03:56:032
-1.551;-15.587;1.359;-0.834;-9.744;0.725;0.991;-1.667;1.293;-0.7732;1.4693;4.059;1.0;-39.23;29.04;16.19;17.46;83.53;49.0;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123242;2020-02-12 14:03:56:042
-1.551;-15.587;1.359;-2.471;-9.478;0.46;0.991;-1.667;1.293;-0.7732;1.4693;4.059;1.0;-39.71;27.24;16.5;17.46;83.53;49.0;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123253;2020-02-12 14:03:56:053
-1.551;-15.587;1.359;-2.471;-9.478;0.46;-3.152;13.547;-5.447;-0.7732;1.4693;4.059;1.0;-39.71;27.24;16.5;17.46;83.53;49.0;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123262;2020-02-12 14:03:56:062
-1.551;-15.587;1.359;-2.471;-9.478;0.46;-3.152;13.547;-5.447;-0.7732;1.4693;4.059;1.0;-39.71;27.24;16.5;17.46;83.53;49.0;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123272;2020-02-12 14:03:56:072
2.948;-17.846;4.174;-2.471;-9.478;0.46;-3.152;13.547;-5.447;0.1523;0.3386;0.8405;1.0;-40.02;27.18;15.78;350.01;75.15;79.45;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123282;2020-02-12 14:03:56:082
2.948;-17.846;4.174;-2.636;-9.43;0.535;-3.152;13.547;-5.447;0.1523;0.3386;0.8405;1.0;-40.02;27.18;15.78;350.01;75.15;79.45;0.0;42.442;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123292;2020-02-12 14:03:56:092
1.78;-8.023;0.88;-2.636;-9.43;0.535;-4.564;-0.165;-0.489;0.6514;-0.6608;-1.615;1.0;-40.02;27.18;15.78;350.01;75.15;79.45;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123303;2020-02-12 14:03:56:103
1.78;-8.023;0.88;-2.636;-9.43;0.535;-4.564;-0.165;-0.489;0.6514;-0.6608;-1.615;1.0;-40.02;27.18;15.78;350.01;75.15;79.45;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123313;2020-02-12 14:03:56:113
1.78;-8.023;0.88;-2.051;-9.559;0.761;-4.564;-0.165;-0.489;0.6514;-0.6608;-1.615;1.0;-39.41;28.32;16.68;350.01;75.15;79.45;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123322;2020-02-12 14:03:56:122
1.78;-8.023;0.88;-2.051;-9.559;0.761;-4.564;-0.165;-0.489;0.6514;-0.6608;-1.615;1.0;-39.41;28.32;16.68;350.01;75.15;79.45;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123332;2020-02-12 14:03:56:132
1.57;-1.263;-2.393;-2.051;-9.559;0.761;-3.288;-7.847;2.998;0.4135;-0.9474;-2.514;1.0;-39.41;28.32;16.68;350.01;75.15;79.45;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123342;2020-02-12 14:03:56:142
1.57;-1.263;-2.393;-2.051;-9.559;0.761;-3.288;-7.847;2.998;0.4135;-0.9474;-2.514;1.0;-39.41;28.32;16.68;350.01;75.15;79.45;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123352;2020-02-12 14:03:56:152
1.57;-1.263;-2.393;-0.955;-9.723;0.846;-3.288;-7.847;2.998;0.4135;-0.9474;-2.514;1.0;-37.91;31.74;19.79;353.51;77.11;69.64;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123363;2020-02-12 14:03:56:163
5.38;-3.485;-7.812;-0.955;-9.723;0.846;-5.824;-7.953;8.81;-1.6015;-0.3319;-3.8244;1.0;-37.91;31.74;19.79;353.51;77.11;69.64;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123373;2020-02-12 14:03:56:173
5.38;-3.485;-7.812;-0.955;-9.723;0.846;-5.824;-7.953;8.81;-1.6015;-0.3319;-3.8244;1.0;-37.91;31.74;19.79;353.51;77.11;69.64;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123382;2020-02-12 14:03:56:182
5.38;-3.485;-7.812;-0.162;-9.798;0.36;-5.824;-7.953;8.81;-1.6015;-0.3319;-3.8244;1.0;-36.12;34.43;22.68;353.51;77.11;69.64;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123392;2020-02-12 14:03:56:192
5.38;-3.485;-7.812;-0.162;-9.798;0.36;-5.824;-7.953;8.81;-1.6015;-0.3319;-3.8244;1.0;-36.12;34.43;22.68;353.51;77.11;69.64;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123402;2020-02-12 14:03:56:202
6.012;-12.293;-4.193;-0.162;-9.798;0.36;-4.998;2.091;3.517;-6.8518;6.1737;-2.139;0.0;-36.12;34.43;22.68;353.51;77.11;69.64;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123412;2020-02-12 14:03:56:212
6.012;-12.293;-4.193;1.105;-9.553;-1.916;-4.998;2.091;3.517;-6.8518;6.1737;-2.139;0.0;-35.04;35.28;23.58;30.39;87.69;24.23;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123422;2020-02-12 14:03:56:222
6.012;-12.293;-4.193;1.105;-9.553;-1.916;-4.998;2.091;3.517;-6.8518;6.1737;-2.139;0.0;-35.04;35.28;23.58;30.39;87.69;24.23;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123432;2020-02-12 14:03:56:232
4.94;-11.929;0.019;1.105;-9.553;-1.916;-3.399;2.586;-2.413;-3.8809;3.2676;-2.5211;0.0;-35.04;35.28;23.58;30.39;87.69;24.23;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123442;2020-02-12 14:03:56:242
4.94;-11.929;0.019;2.031;-9.164;-2.839;-3.399;2.586;-2.413;-3.8809;3.2676;-2.5211;0.0;-35.04;35.28;23.58;30.39;87.69;24.23;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123452;2020-02-12 14:03:56:252
4.94;-11.929;0.019;2.031;-9.164;-2.839;-3.399;2.586;-2.413;-3.8809;3.2676;-2.5211;0.0;-36.96;33.54;21.0;30.39;87.69;24.23;0.0;34.67;22.49759;88.371346;12.9;NaN;0.0;12.580645;0.0;12 / 13;123462;2020-02-12 14:03:56:262
4.94;-11.929;0.019;2.031;-9.164;-2.839;-3.399;2.586;-2.413;-3.8809;3.2676;-2.5211;0.0;-36.96;33.54;21.0;30.39;87.69;24.23;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 13;123473;2020-02-12 14:03:56:273
0.172;-8.54;2.7;2.031;-9.164;-2.839;2.302;-0.24;-5.239;2.0772;-3.413;-2.4324;0.0;-36.96;33.54;21.0;30.39;87.69;24.23;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 13;123482;2020-02-12 14:03:56:282
0.172;-8.54;2.7;2.665;-9.073;-2.596;2.302;-0.24;-5.239;2.0772;-3.413;-2.4324;0.0;-39.41;31.62;19.08;220.43;69.15;-144.42;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123492;2020-02-12 14:03:56:292
0.172;-8.54;2.7;2.665;-9.073;-2.596;2.302;-0.24;-5.239;2.0772;-3.413;-2.4324;0.0;-39.41;31.62;19.08;220.43;69.15;-144.42;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123503;2020-02-12 14:03:56:303
0.21;-7.755;1.302;2.665;-9.073;-2.596;2.469;-1.397;-3.933;3.7492;-3.633;-0.5323;0.0;-39.41;31.62;19.08;220.43;69.15;-144.42;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123514;2020-02-12 14:03:56:314
0.21;-7.755;1.302;2.665;-9.073;-2.596;2.469;-1.397;-3.933;3.7492;-3.633;-0.5323;0.0;-40.25;28.74;19.5;220.43;69.15;-144.42;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123523;2020-02-12 14:03:56:323
0.21;-7.755;1.302;2.483;-9.351;-1.595;2.469;-1.397;-3.933;3.7492;-3.633;-0.5323;0.0;-40.25;28.74;19.5;220.43;69.15;-144.42;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123532;2020-02-12 14:03:56:332
0.21;-7.755;1.302;2.483;-9.351;-1.595;2.469;-1.397;-3.933;3.7492;-3.633;-0.5323;0.0;-40.25;28.74;19.5;220.43;69.15;-144.42;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123542;2020-02-12 14:03:56:342
-0.631;-9.268;-2.106;2.483;-9.351;-1.595;2.705;-0.281;0.974;3.0061;-1.8134;1.2581;0.0;-40.25;28.74;19.5;220.43;69.15;-144.42;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123553;2020-02-12 14:03:56:353
-0.631;-9.268;-2.106;2.059;-9.548;-0.871;2.705;-0.281;0.974;3.0061;-1.8134;1.2581;0.0;-39.48;25.32;22.14;184.18;72.48;-122.72;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123562;2020-02-12 14:03:56:362
-0.631;-9.268;-2.106;2.059;-9.548;-0.871;2.705;-0.281;0.974;3.0061;-1.8134;1.2581;0.0;-39.48;25.32;22.14;184.18;72.48;-122.72;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123572;2020-02-12 14:03:56:372
-0.631;-9.268;-2.106;2.059;-9.548;-0.871;2.705;-0.281;0.974;3.0061;-1.8134;1.2581;0.0;-39.48;25.32;22.14;184.18;72.48;-122.72;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123583;2020-02-12 14:03:56:383
-0.574;-9.861;-0.88;2.059;-9.548;-0.871;2.36;0.146;0.229;1.6007;-0.44;1.9068;0.0;-39.12;22.32;23.88;184.18;72.48;-122.72;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123593;2020-02-12 14:03:56:393
-0.574;-9.861;-0.88;1.324;-9.71;-0.356;2.36;0.146;0.229;1.6007;-0.44;1.9068;0.0;-39.12;22.32;23.88;184.18;72.48;-122.72;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123602;2020-02-12 14:03:56:402
-0.574;-9.861;-0.88;1.324;-9.71;-0.356;2.36;0.146;0.229;1.6007;-0.44;1.9068;0.0;-39.12;22.32;23.88;184.18;72.48;-122.72;0.0;34.67;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123612;2020-02-12 14:03:56:412
-0.478;-9.861;-1.934;1.324;-9.71;-0.356;1.442;0.086;1.472;-0.4668;0.4546;1.5917;0.0;-39.36;19.02;23.76;162.27;81.96;-105.05;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123622;2020-02-12 14:03:56:422
-0.478;-9.861;-1.934;0.862;-9.757;-0.456;1.442;0.086;1.472;-0.4668;0.4546;1.5917;0.0;-39.36;19.02;23.76;162.27;81.96;-105.05;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123632;2020-02-12 14:03:56:432
-0.478;-9.861;-1.934;0.862;-9.757;-0.456;1.442;0.086;1.472;-0.4668;0.4546;1.5917;0.0;-39.36;19.02;23.76;162.27;81.96;-105.05;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123643;2020-02-12 14:03:56:443
-0.478;-9.861;-1.934;0.862;-9.757;-0.456;1.442;0.086;1.472;-0.4668;0.4546;1.5917;0.0;-39.36;19.02;23.76;162.27;81.96;-105.05;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123652;2020-02-12 14:03:56:452
-1.034;-10.225;-1.378;0.862;-9.757;-0.456;1.505;0.295;0.842;-0.8773;0.2275;1.2367;0.0;-40.68;15.54;22.2;162.27;81.96;-105.05;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123662;2020-02-12 14:03:56:462
-1.034;-10.225;-1.378;0.374;-9.769;-0.77;1.505;0.295;0.842;-0.8773;0.2275;1.2367;0.0;-40.68;15.54;22.2;162.27;81.96;-105.05;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123673;2020-02-12 14:03:56:473
-1.034;-10.225;-1.378;0.374;-9.769;-0.77;1.505;0.295;0.842;-0.8773;0.2275;1.2367;0.0;-40.68;15.54;22.2;162.27;81.96;-105.05;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123682;2020-02-12 14:03:56:482
-1.091;-9.842;-1.129;0.374;-9.769;-0.77;1.189;0.123;0.108;-0.5448;-0.0158;0.9463;0.0;-42.24;13.32;20.88;218.5;84.99;-154.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123692;2020-02-12 14:03:56:492
-1.091;-9.842;-1.129;0.095;-9.761;-0.932;1.189;0.123;0.108;-0.5448;-0.0158;0.9463;0.0;-42.24;13.32;20.88;218.5;84.99;-154.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123703;2020-02-12 14:03:56:503
-1.091;-9.842;-1.129;0.095;-9.761;-0.932;1.189;0.123;0.108;-0.5448;-0.0158;0.9463;0.0;-42.24;13.32;20.88;218.5;84.99;-154.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123712;2020-02-12 14:03:56:512
-1.11;-9.727;-0.21;0.095;-9.761;-0.932;1.047;-0.056;-0.521;-0.3825;0.0058;0.837;0.0;-42.24;13.32;20.88;218.5;84.99;-154.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123723;2020-02-12 14:03:56:523
-1.11;-9.727;-0.21;0.095;-9.761;-0.932;1.047;-0.056;-0.521;-0.3825;0.0058;0.837;0.0;-44.34;9.42;19.79;218.5;84.99;-154.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123732;2020-02-12 14:03:56:532
-1.11;-9.727;-0.21;-0.227;-9.747;-1.054;1.047;-0.056;-0.521;-0.3825;0.0058;0.837;0.0;-44.34;9.42;19.79;218.5;84.99;-154.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123742;2020-02-12 14:03:56:542
-1.282;-9.727;0.574;-0.227;-9.747;-1.054;0.936;0.019;-1.616;-0.3825;0.0058;0.837;0.0;-44.34;9.42;19.79;218.5;84.99;-154.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123752;2020-02-12 14:03:56:552
-1.282;-9.727;0.574;-0.227;-9.747;-1.054;0.936;0.019;-1.616;0.3315;0.106;0.7646;0.0;-44.58;7.5;18.35;261.44;83.69;167.85;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123762;2020-02-12 14:03:56:562
-1.282;-9.727;0.574;-0.227;-9.747;-1.054;0.936;0.019;-1.616;0.3315;0.106;0.7646;0.0;-44.58;7.5;18.35;261.44;83.69;167.85;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123773;2020-02-12 14:03:56:573
-1.282;-9.727;0.574;-0.508;-9.751;-0.905;0.936;0.019;-1.616;0.3315;0.106;0.7646;0.0;-44.58;7.5;18.35;261.44;83.69;167.85;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123782;2020-02-12 14:03:56:582
-1.225;-9.459;0.038;-0.508;-9.751;-0.905;0.63;-0.437;-0.73;0.3315;0.106;0.7646;0.0;-43.74;5.04;17.4;261.44;83.69;167.85;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123793;2020-02-12 14:03:56:593
-1.225;-9.459;0.038;-0.508;-9.751;-0.905;0.63;-0.437;-0.73;0.7217;0.3509;0.5904;0.0;-43.74;5.04;17.4;261.44;83.69;167.85;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123802;2020-02-12 14:03:56:602
-1.225;-9.459;0.038;-0.673;-9.758;-0.699;0.63;-0.437;-0.73;0.7217;0.3509;0.5904;1.0;-43.74;5.04;17.4;261.44;83.69;167.85;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123812;2020-02-12 14:03:56:612
-2.01;-11.872;0.459;-0.673;-9.758;-0.699;1.143;2.184;-1.032;0.7217;0.3509;0.5904;1.0;-43.68;3.17;13.86;296.48;84.32;136.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123822;2020-02-12 14:03:56:622
-2.01;-11.872;0.459;-0.673;-9.758;-0.699;1.143;2.184;-1.032;0.7217;0.3509;0.5904;1.0;-43.68;3.17;13.86;296.48;84.32;136.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123832;2020-02-12 14:03:56:632
-2.01;-11.872;0.459;-0.673;-9.758;-0.699;1.143;2.184;-1.032;0.8208;0.5137;0.5455;1.0;-43.68;3.17;13.86;296.48;84.32;136.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123842;2020-02-12 14:03:56:642
-2.01;-11.872;0.459;-0.873;-9.759;-0.4;1.143;2.184;-1.032;0.8208;0.5137;0.5455;1.0;-43.68;3.17;13.86;296.48;84.32;136.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123852;2020-02-12 14:03:56:652
-3.14;-10.072;0.172;-0.873;-9.759;-0.4;2.104;0.458;-0.431;0.8208;0.5137;0.5455;1.0;-43.62;3.0;11.7;296.48;84.32;136.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123863;2020-02-12 14:03:56:663
-3.14;-10.072;0.172;-0.873;-9.759;-0.4;2.104;0.458;-0.431;0.6581;0.6947;0.7119;1.0;-43.62;3.0;11.7;296.48;84.32;136.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123873;2020-02-12 14:03:56:673
-3.14;-10.072;0.172;-0.873;-9.759;-0.4;2.104;0.458;-0.431;0.6581;0.6947;0.7119;1.0;-43.62;3.0;11.7;296.48;84.32;136.09;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123883;2020-02-12 14:03:56:683
-2.968;-9.019;1.168;-1.075;-9.744;-0.226;2.104;0.458;-0.431;0.6581;0.6947;0.7119;1.0;-43.08;4.44;10.2;335.14;83.57;101.87;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123893;2020-02-12 14:03:56:693
-2.968;-9.019;1.168;-1.075;-9.744;-0.226;1.546;-0.927;-1.499;0.6581;0.6947;0.7119;1.0;-43.08;4.44;10.2;335.14;83.57;101.87;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123902;2020-02-12 14:03:56:702
-2.968;-9.019;1.168;-1.075;-9.744;-0.226;1.546;-0.927;-1.499;0.6764;0.9246;0.9468;1.0;-43.08;4.44;10.2;335.14;83.57;101.87;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123912;2020-02-12 14:03:56:712
-1.646;-9.861;0.574;-1.427;-9.702;-0.013;1.546;-0.927;-1.499;0.6764;0.9246;0.9468;1.0;-42.42;7.32;9.59;335.14;83.57;101.87;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123923;2020-02-12 14:03:56:723
-1.646;-9.861;0.574;-1.427;-9.702;-0.013;-0.787;1.465;-0.064;0.6764;0.9246;0.9468;1.0;-42.42;7.32;9.59;335.14;83.57;101.87;0.0;36.092;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123932;2020-02-12 14:03:56:732
-1.646;-9.861;0.574;-1.427;-9.702;-0.013;-0.787;1.465;-0.064;0.7005;0.9432;0.6908;1.0;-42.42;7.32;9.59;335.14;83.57;101.87;0.0;35.135;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123943;2020-02-12 14:03:56:743
-1.646;-9.861;0.574;-1.427;-9.702;-0.013;-0.787;1.465;-0.064;0.7005;0.9432;0.6908;1.0;-42.42;7.32;9.59;335.14;83.57;101.87;0.0;35.135;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123952;2020-02-12 14:03:56:752
1.991;-15.3;-0.402;-1.589;-9.675;0.17;-0.787;1.465;-0.064;0.7005;0.9432;0.6908;1.0;-42.12;13.44;9.17;347.79;81.63;90.52;0.0;35.135;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123962;2020-02-12 14:03:56:762
1.991;-15.3;-0.402;-1.589;-9.675;0.17;-4.171;6.278;0.678;0.7005;0.9432;0.6908;1.0;-42.12;13.44;9.17;347.79;81.63;90.52;0.0;35.135;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123973;2020-02-12 14:03:56:773
1.991;-15.3;-0.402;-1.589;-9.675;0.17;-4.171;6.278;0.678;0.1702;0.7977;-1.0648;1.0;-42.12;13.44;9.17;347.79;81.63;90.52;0.0;35.135;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123983;2020-02-12 14:03:56:783
3.523;-15.3;-1.474;-1.29;-9.719;0.184;-4.171;6.278;0.678;0.1702;0.7977;-1.0648;1.0;-41.21;18.48;8.16;347.79;81.63;90.52;0.0;35.135;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;123992;2020-02-12 14:03:56:792
3.523;-15.3;-1.474;-1.29;-9.719;0.184;-4.505;4.084;2.104;0.1702;0.7977;-1.0648;1.0;-41.21;18.48;8.16;347.79;81.63;90.52;0.0;35.135;22.497604;88.371346;12.58;NaN;0.0;12.580645;0.0;12 / 12;124002;2020-02-12 14:03:56:802
